TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
GPS_GS0469,22/06/2024,17:45.4,32.94812,-106.91583,4560,32.94751,-106.9102,4569.9,3,0,0,-90,0x03,27,0,0,15,-99,-108,1739.64,9.894,1739.672,61.725,0%,3.613,3.834,12205,843,0,837,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:46.4,32.94812,-106.91583,4560,32.94751,-106.9102,4568.5,3,0,0,83,0x03,28,0,1,14,-100,-108,1739.67,8.486,1739.695,55.013,0%,3.613,3.836,12206,844,0,838,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:47.4,32.94812,-106.91583,4560,32.94751,-106.9102,4566.9,3,0,0,-16,0x03,28,0,1,13,-100,-108,1739.77,6.934,1739.779,55.016,0%,3.615,3.834,12207,845,0,839,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:48.5,32.94812,-106.91583,4560,32.94751,-106.9102,4565.4,3,0,0,-19,0x03,26,0,0,14,-100,-108,1739.8,5.366,1739.804,55.017,0%,3.615,3.836,12208,846,0,840,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:49.4,32.94812,-106.91583,4560,32.94751,-106.9102,4564,3,0,0,-121,0x03,27,0,0,14,-99,-108,1739.83,4.008,1739.83,61.731,0%,3.615,3.834,12209,847,0,841,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:50.4,32.94812,-106.91583,4560,32.94751,-106.9102,4563.1,3,0,0,107,0x03,26,0,0,14,-99,-108,1739.86,3.128,1739.859,61.732,0%,3.615,3.836,12210,848,0,842,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:51.4,32.94812,-106.91583,4560,32.94751,-106.9102,4562.2,3,0,0,-76,0x03,26,0,0,14,-100,-108,1739.86,2.226,1739.858,55.019,0%,3.619,3.834,12211,849,0,843,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:52.5,32.94812,-106.91583,4560,32.94751,-106.9102,4561.2,3,0,0,36,0x03,24,0,0,14,-99,-108,1739.83,1.16,1739.826,61.731,0%,3.619,3.834,12212,850,0,844,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:53.4,32.94812,-106.91583,4560,32.94751,-106.9102,4560.3,3,0,0,17,0x03,26,0,0,14,-100,-108,1739.8,0.333,1739.795,55.017,0%,3.617,3.834,12213,851,0,845,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:54.4,32.94812,-106.91583,4560,32.94751,-106.9102,4559.6,3,0,0,-135,0x03,26,0,0,15,-101,-108,1739.73,-0.451,1739.735,49.032,0%,3.617,3.836,12214,852,0,846,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:55.5,32.94812,-106.91583,4560,32.94751,-106.9102,4558.7,3,0,0,-158,0x03,26,0,1,14,-101,-108,1739.7,-1.33,1739.705,49.032,0%,3.613,3.834,12215,853,0,847,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:56.4,32.94812,-106.91583,4560,32.94751,-106.9102,4557.8,3,0,0,-45,0x03,25,0,1,14,-100,-108,1739.7,-2.209,1739.706,55.014,0%,3.613,3.822,12216,854,0,848,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:57.4,32.94812,-106.91583,4560,32.94751,-106.9102,4556.7,3,0,0,143,0x03,26,0,0,15,-100,-108,1739.7,-3.332,1739.707,55.014,0%,3.611,3.834,12217,855,0,849,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:58.4,32.94812,-106.91583,4560,32.94751,-106.9102,4555.6,3,0,0,-71,0x03,26,0,1,14,-101,-108,1739.64,-4.395,1739.649,49.03,0%,3.611,3.835,12218,856,0,850,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,17:59.4,32.94812,-106.91583,4560,32.94751,-106.9102,4554.9,3,0,0,-141,0x03,25,0,1,14,-100,-108,1739.52,-5.113,1739.529,55.009,0%,3.613,3.834,12219,857,0,851,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:00.4,32.94812,-106.91583,4560,32.94751,-106.9102,4554.4,3,0,0,92,0x03,26,0,1,14,-101,-108,1739.4,-5.592,1739.409,49.023,0%,3.613,3.836,12220,858,0,852,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:01.4,32.94812,-106.91583,4560,32.94751,-106.9102,4554.2,3,0,0,141,0x03,25,0,0,15,-100,-108,1739.19,-5.792,1739.197,54.998,0%,3.608,3.834,12221,859,0,853,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:02.4,32.94812,-106.91583,4560,32.94751,-106.9102,4554.5,3,0,0,-123,0x03,26,0,0,15,-101,-108,1738.94,-5.563,1738.953,49.01,0%,3.608,3.836,12222,860,0,854,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:03.5,32.94812,-106.91583,4560,32.94751,-106.9102,4554.8,3,0,0,166,0x03,26,0,1,14,-103,-108,1738.76,-5.208,1738.77,38.926,0%,3.615,3.834,12223,861,0,855,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:04.4,32.94812,-106.91583,4560,32.94751,-106.9102,4554.8,3,0,0,82,0x03,27,0,0,16,-100,-108,1738.61,-5.25,1738.618,54.98,0%,3.615,3.822,12224,862,0,856,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:05.4,32.94812,-106.91583,4560,32.94751,-106.91021,4555,3,0,0,146,0x03,27,0,1,15,-99,-108,1738.37,-5.024,1738.374,61.68,0%,3.617,3.834,12225,863,0,857,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:06.5,32.94812,-106.91583,4560,32.94751,-106.91021,4554.9,3,0,0,0,0x03,27,0,1,15,-101,-106,1738.15,-5.116,1738.162,48.988,0%,3.617,3.836,12226,864,0,858,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:07.4,32.94812,-106.91583,4560,32.94751,-106.91021,4554.9,3,0,0,-29,0x03,27,0,1,15,-100,-106,1738,-5.106,1738.01,54.96,0%,3.617,3.834,12227,865,0,859,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:08.5,32.94812,-106.91583,4560,32.94751,-106.91021,4554.3,3,0,0,-14,0x03,24,0,1,14,-99,-106,1737.91,-5.723,1737.92,61.663,0%,3.617,3.836,12228,866,0,860,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:09.4,32.94812,-106.91583,4560,32.94751,-106.91021,4553.2,3,0,0,34,0x03,27,0,1,15,-99,-106,1737.91,-6.783,1737.924,61.663,0%,3.617,3.834,12229,867,0,861,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:10.4,32.94812,-106.91583,4560,32.94751,-106.91021,4552.6,3,0,0,19,0x03,26,0,1,15,-102,-106,1737.94,-7.4,1737.957,43.655,0%,3.617,3.836,12230,868,0,862,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:11.4,32.94812,-106.91583,4560,32.94751,-106.91021,4553.3,3,0,0,23,0x03,27,0,0,15,-103,-106,1738.09,-6.76,1738.106,38.911,0%,3.616,3.834,12231,869,0,863,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:12.5,32.94812,-106.91583,4560,32.94751,-106.91021,4553,3,0,0,-99,0x03,27,0,1,15,-106,-106,1738.21,-6.973,1738.229,27.549,0%,3.616,3.834,12232,870,0,864,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:13.4,32.94812,-106.91583,4560,32.94751,-106.91021,4553.6,3,0,0,-90,0x03,27,0,1,15,-103,-106,1738.4,-6.422,1738.409,38.918,0%,3.618,3.833,12233,871,0,865,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:14.5,32.94812,-106.91583,4560,32.94751,-106.9102,4554.4,3,0,0,-123,0x03,27,0,1,15,-105,-106,1738.67,-5.651,1738.68,30.918,0%,3.618,3.835,12234,872,0,866,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:15.4,32.94812,-106.91583,4560,32.94751,-106.9102,4555.3,3,0,0,119,0x03,27,0,1,14,-102,-106,1738.88,-4.746,1738.89,43.679,0%,3.612,3.833,12235,873,0,867,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:16.5,32.94812,-106.91583,4560,32.94751,-106.9102,4556.4,3,0,0,20,0x03,27,0,1,15,-105,-106,1739.01,-3.633,1739.009,30.924,0%,3.612,3.834,12236,874,0,868,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:17.4,32.94812,-106.91583,4560,32.94751,-106.9102,4557.3,3,0,0,-10,0x03,27,0,1,15,-96,-106,1739.13,-2.685,1739.129,87.163,0%,3.616,3.832,12237,875,0,869,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:18.5,32.94812,-106.91583,4560,32.94751,-106.9102,4557.9,3,0,0,-113,0x03,27,0,1,15,-104,-106,1739.19,-2.078,1739.189,34.701,0%,3.616,3.835,12238,876,0,870,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:19.4,32.94812,-106.91583,4560,32.94751,-106.9102,4558.3,3,0,0,-53,0x03,26,0,1,16,-103,-106,1739.25,-1.737,1739.249,38.937,0%,3.619,3.834,12239,877,0,871,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:20.4,32.94812,-106.91583,4560,32.94751,-106.9102,4558.6,3,0,0,48,0x03,27,0,1,15,-111,-106,1739.34,-1.389,1739.34,15.502,0%,3.619,3.836,12240,878,0,872,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:21.4,32.94812,-106.91583,4560,32.94751,-106.9102,4559.2,3,0,0,26,0x03,26,0,1,14,-106,-106,1739.4,-0.851,1739.4,27.568,0%,3.619,3.834,12241,879,0,873,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:22.4,32.94812,-106.91583,4560,32.94751,-106.9102,4559.6,3,0,0,150,0x03,27,0,1,13,-94,-106,1739.4,-0.458,1739.4,109.749,0%,3.619,3.835,12242,880,0,874,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:23.4,32.94812,-106.91583,4560,32.94751,-106.9102,4560.3,3,0,0,-4,0x03,28,0,1,15,-105,-109,1739.37,0.31,1739.37,30.931,0%,3.615,3.833,12243,881,0,875,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:24.4,32.94812,-106.91583,4560,32.94751,-106.9102,4561.2,3,0,0,24,0x03,28,0,1,13,-105,-109,1739.37,1.229,1739.37,30.931,0%,3.615,3.834,12244,882,0,876,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:25.4,32.94812,-106.91583,4560,32.94751,-106.9102,4562,3,0,0,51,0x03,28,0,1,15,-104,-109,1739.34,1.98,1739.341,34.704,0%,3.618,3.833,12245,883,0,877,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:26.4,32.94812,-106.91583,4560,32.94751,-106.9102,4562.7,3,0,0,92,0x03,28,0,1,14,-104,-109,1739.37,2.735,1739.372,34.705,0%,3.618,3.835,12246,884,0,878,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:27.4,32.94812,-106.91583,4560,32.94751,-106.9102,4563.7,3,0,0,177,0x03,28,0,1,15,-110,-109,1739.37,3.644,1739.374,17.394,0%,3.615,3.834,12247,885,0,879,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:28.4,32.94812,-106.91583,4560,32.94751,-106.9102,4564.4,3,0,0,41,0x03,27,0,1,16,-115,-109,1739.43,4.418,1739.436,9.782,0%,3.615,3.823,12248,886,0,880,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:29.4,32.94812,-106.91583,4560,32.94751,-106.9102,4565.2,3,0,0,45,0x03,28,0,1,14,-115,-109,1739.49,5.192,1739.499,9.782,0%,3.617,3.834,12249,887,0,881,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:30.4,32.94812,-106.91583,4560,32.94751,-106.9102,4565.8,3,0,0,131,0x03,28,0,1,15,-108,-109,1739.55,5.766,1739.562,21.9,0%,3.617,3.835,12250,888,0,882,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:31.5,32.94812,-106.91583,4560,32.94751,-106.9102,4566.1,3,0,0,-42,0x03,27,0,1,14,-109,-109,1739.64,6.111,1739.654,19.519,0%,3.612,3.834,12251,889,0,883,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:32.4,32.94812,-106.91583,4560,32.94751,-106.9102,4566.6,3,0,0,-128,0x03,28,0,1,15,-108,-109,1739.7,6.632,1739.717,21.902,0%,3.612,3.822,12252,890,0,884,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:33.4,32.94812,-106.91583,4560,32.94751,-106.9102,4567.1,3,0,0,-102,0x03,28,0,1,14,-110,-109,1739.67,7.095,1739.688,17.397,0%,3.617,3.833,12253,891,0,885,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:34.4,32.94812,-106.91583,4560,32.94751,-106.9102,4567.6,3,0,0,-32,0x03,28,0,1,14,-106,-109,1739.61,7.607,1739.63,27.571,0%,3.617,3.835,12254,892,0,886,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:35.4,32.94812,-106.91583,4560,32.94751,-106.9102,4568.3,3,0,0,38,0x03,27,0,1,15,-111,-109,1739.61,8.286,1739.633,15.504,0%,3.616,3.833,12255,893,0,887,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:36.4,32.94812,-106.91583,4560,32.94751,-106.9102,4569.5,3,0,0,64,0x03,28,0,1,16,-108,-109,1739.64,9.529,1739.67,21.901,0%,3.616,3.836,12256,894,0,888,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:37.4,32.94812,-106.91583,4560,32.94751,-106.9102,4570.7,3,0,0,176,0x03,28,0,1,16,-110,-109,1739.61,10.651,1739.646,17.396,0%,3.615,3.834,12257,895,0,889,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:38.5,32.94812,-106.91583,4560,32.94751,-106.9102,4571.2,3,0,0,29,0x03,28,0,1,16,-112,-109,1739.61,11.14,1739.649,13.818,0%,3.615,3.835,12258,896,0,890,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:39.4,32.94812,-106.91583,4560,32.94751,-106.9102,4571.9,3,0,0,125,0x03,28,0,1,14,-105,-109,1739.61,11.878,1739.654,30.935,0%,3.614,3.833,12259,897,0,891,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:40.5,32.94812,-106.91583,4560,32.94751,-106.9102,4572.7,3,0,0,-61,0x03,28,0,1,14,-105,-109,1739.61,12.731,1739.66,30.935,0%,3.614,3.834,12260,898,0,892,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:41.4,32.94812,-106.91583,4560,32.94751,-106.9102,4573.5,3,0,0,-72,0x03,28,0,1,16,-104,-109,1739.64,13.506,1739.696,34.71,0%,3.618,3.833,12261,899,0,893,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:42.5,32.94812,-106.91583,4560,32.94751,-106.9102,4574.8,3,0,0,-23,0x03,27,0,1,16,-101,-109,1739.61,14.736,1739.675,49.029,0%,3.618,3.834,12262,900,0,894,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:43.4,32.94812,-106.91583,4560,32.94751,-106.9102,4575.5,3,0,0,177,0x03,28,0,1,16,-99,-109,1739.55,15.461,1739.621,61.722,0%,3.615,3.833,12263,901,0,895,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:44.4,32.94812,-106.91583,4560,32.94751,-106.9102,4575.8,3,0,0,-67,0x03,28,0,1,15,-101,-109,1739.55,15.76,1739.624,49.027,0%,3.615,3.836,12264,902,0,896,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:45.4,32.94812,-106.91583,4560,32.94751,-106.9102,4575.9,3,0,0,-138,0x03,28,0,1,16,-96,-109,1739.55,15.888,1739.625,87.184,0%,3.617,3.833,12265,903,0,897,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:46.4,32.94812,-106.91583,4560,32.94751,-106.9102,4576.4,3,0,0,73,0x03,28,0,1,15,-95,-109,1739.58,16.344,1739.659,97.824,0%,3.617,3.835,12266,904,0,898,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:47.4,32.94812,-106.91583,4560,32.94751,-106.9102,4577.3,3,0,0,-171,0x03,28,0,1,15,-94,-104,1739.52,17.318,1739.608,109.756,0%,3.617,3.834,12267,905,0,899,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:48.5,32.94812,-106.91583,4560,32.94751,-106.9102,4578.1,3,0,0,23,0x03,28,0,1,14,-96,-109,1739.49,18.135,1739.586,87.181,0%,3.617,3.834,12268,906,0,900,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:49.4,32.94812,-106.91583,4560,32.94751,-106.9102,4577.4,3,0,0,-12,0x03,28,0,1,13,-105,-109,1739.49,17.407,1739.579,30.933,0%,3.616,3.834,12269,907,0,901,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:50.4,32.94812,-106.91583,4560,32.94751,-106.9102,4576.7,3,0,0,-135,0x03,26,0,1,15,-104,-109,1739.43,16.691,1739.511,34.706,0%,3.616,3.834,12270,908,0,902,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:51.5,32.94812,-106.91583,4560,32.94751,-106.9102,4575.5,3,0,0,-134,0x03,28,0,1,15,-104,-109,1739.46,15.478,1739.53,34.707,0%,3.616,3.833,12271,909,0,903,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:52.4,32.94812,-106.91583,4560,32.94751,-106.9102,4574.1,3,0,0,37,0x03,28,0,1,15,-102,-109,1739.55,14.054,1739.609,43.696,0%,3.604,3.822,12272,910,0,904,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:53.5,32.94812,-106.91583,4560,32.94751,-106.9102,4572.8,3,0,0,-136,0x03,28,0,1,14,-103,-109,1739.58,12.748,1739.629,38.944,0%,3.604,3.833,12273,911,0,905,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:54.4,32.94812,-106.91583,4560,32.94751,-106.9102,4571.7,3,0,0,35,0x03,27,0,1,14,-103,-109,1739.55,11.636,1739.591,38.944,0%,3.604,3.821,12274,912,0,906,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:55.4,32.94812,-106.91583,4560,32.94751,-106.9102,4570.5,3,0,0,-140,0x03,28,0,1,13,-102,-109,1739.52,10.517,1739.554,43.695,0%,3.604,3.834,12275,913,0,907,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:56.5,32.94812,-106.91583,4560,32.94751,-106.9102,4569.1,3,0,0,32,0x03,27,0,1,13,-102,-109,1739.52,9.077,1739.546,43.695,0%,3.601,3.834,12276,914,0,908,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:57.4,32.94812,-106.91583,4560,32.94751,-106.9102,4567.4,3,0,0,33,0x03,28,0,1,14,-104,-111,1739.55,7.39,1739.568,34.709,0%,3.601,3.833,12277,915,0,909,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:58.4,32.94812,-106.91583,4560,32.94751,-106.9102,4565.8,3,0,0,53,0x03,28,0,1,13,-103,-111,1739.61,5.763,1739.623,38.945,0%,3.6,3.834,12278,916,0,910,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,18:59.4,32.94812,-106.91583,4560,32.94751,-106.9102,4564.4,3,0,0,-70,0x03,28,0,1,14,-104,-111,1739.61,4.336,1739.618,34.71,0%,3.6,3.834,12279,917,0,911,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:00.4,32.94812,-106.91583,4560,32.94751,-106.9102,4562.7,3,0,0,99,0x03,27,0,1,13,-106,-111,1739.67,2.735,1739.676,27.572,0%,3.601,3.834,12280,918,0,912,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:01.4,32.9481,-106.91584,4559,32.94751,-106.9102,4561.5,3,0,0,-118,0x03,27,0,1,13,-109,-111,1741.34,2.511,1741.341,19.538,0%,3.601,3.832,12281,919,0,913,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:02.5,32.9481,-106.91584,4559,32.94751,-106.9102,4560.1,3,0,0,-176,0x03,28,0,1,14,-114,-111,1741.4,1.12,1741.4,10.987,0%,3.6,3.836,12282,920,0,914,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:03.4,32.9481,-106.91584,4559,32.94751,-106.9102,4558.9,3,0,0,41,0x03,28,0,1,15,-106,-111,1741.49,-0.16,1741.491,27.601,0%,3.6,3.832,12283,921,0,915,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:04.4,32.9481,-106.91584,4559,32.94751,-106.9102,4557.6,3,0,0,126,0x03,27,0,1,13,-109,-111,1741.55,-1.387,1741.553,19.541,0%,3.6,3.834,12284,922,0,916,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:05.5,32.9481,-106.91584,4559,32.94751,-106.9102,4556.7,3,0,0,-121,0x03,28,0,1,14,-108,-111,1741.61,-2.302,1741.614,21.926,0%,3.6,3.833,12285,923,0,917,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:06.4,32.9481,-106.91584,4559,32.94751,-106.9102,4555.9,3,0,0,-143,0x03,28,0,1,14,-103,-111,1741.64,-3.172,1741.646,38.991,0%,3.598,3.821,12286,924,0,918,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:07.5,32.9481,-106.91584,4559,32.94751,-106.9102,4554.9,3,0,0,-14,0x03,28,0,1,13,-103,-111,1741.64,-4.107,1741.648,38.991,0%,3.598,3.834,12287,925,0,919,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:08.4,32.9481,-106.91584,4559,32.94751,-106.9102,4554.3,3,0,0,-170,0x03,28,0,1,14,-103,-111,1741.61,-4.747,1741.619,38.99,0%,3.612,3.822,12288,926,0,920,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:09.4,32.9481,-106.91584,4559,32.94751,-106.9102,4553.6,3,0,0,158,0x03,27,0,1,13,-99,-111,1741.61,-5.386,1741.621,61.795,0%,3.612,3.833,12289,927,0,921,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:10.4,32.9481,-106.91584,4559,32.94751,-106.9102,4553.1,3,0,0,-105,0x03,27,0,1,14,-101,-111,1741.61,-5.901,1741.623,49.085,0%,3.611,3.834,12290,928,0,922,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:11.4,32.9481,-106.91584,4559,32.94751,-106.9102,4552.8,3,0,0,77,0x03,28,0,1,13,-98,-111,1741.61,-6.269,1741.624,69.335,0%,3.611,3.833,12291,929,0,923,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:12.4,32.9481,-106.91584,4559,32.94751,-106.9102,4552.6,3,0,0,27,0x03,27,0,1,14,-93,-111,1741.55,-6.456,1741.564,123.292,0%,3.614,3.834,12292,930,0,924,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:13.4,32.9481,-106.91584,4559,32.94751,-106.9102,4552.1,3,0,0,-81,0x03,27,0,1,15,-96,-109,1741.49,-6.892,1741.505,87.281,0%,3.614,3.834,12293,931,0,925,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:14.4,32.9481,-106.91584,4559,32.94751,-106.9102,4551.8,3,0,0,-10,0x03,28,0,1,14,-97,-109,1741.46,-7.197,1741.476,77.788,0%,3.613,3.835,12294,932,0,926,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:15.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4551.7,3,0,0,31,0x03,27,0,1,15,-96,-109,1739.96,-8.408,1739.977,87.204,0%,3.613,3.836,12295,933,0,927,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:16.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4551.3,3,0,0,-128,0x03,25,0,1,13,-99,-110,1739.84,-8.874,1739.858,61.732,0%,3.618,3.821,12296,934,0,928,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:17.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4550.6,3,0,0,-45,0x03,27,0,1,15,-101,-110,1739.84,-9.54,1739.861,49.035,0%,3.618,3.833,12297,935,0,929,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:18.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4549.8,3,0,0,-120,0x03,27,0,1,14,-98,-110,1739.9,-10.298,1739.926,69.267,0%,3.617,3.834,12298,936,0,930,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:19.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4549.1,3,0,0,-131,0x03,26,0,1,13,-98,-110,1739.9,-11.056,1739.931,69.267,0%,3.617,3.833,12299,937,0,931,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:20.5,32.94812,-106.91583,4560.1,32.94751,-106.9102,4548.3,3,0,0,107,0x03,27,0,1,13,-94,-110,1739.9,-11.833,1739.936,109.78,0%,3.619,3.834,12300,938,0,932,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:21.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4547.6,3,0,0,79,0x03,27,0,1,13,-96,-109,1739.9,-12.5,1739.941,87.201,0%,3.619,3.832,12301,939,0,933,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:22.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4547.1,3,0,0,42,0x03,26,0,1,15,-98,-110,1739.87,-13.047,1739.914,69.265,0%,3.613,3.834,12302,940,0,934,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:23.5,32.94812,-106.91583,4560.1,32.94751,-106.9102,4546.4,3,0,0,-80,0x03,26,0,1,13,-96,-110,1739.87,-13.727,1739.92,87.2,0%,3.613,3.833,12303,941,0,935,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:24.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4546,3,0,0,38,0x03,26,0,1,14,-99,-110,1739.87,-14.087,1739.923,61.733,0%,3.617,3.819,12304,942,0,936,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,19:25.4,32.94812,-106.91583,4560.1,32.94751,-106.9102,4545.1,3,0,0,-71,0x03,26,0,1,14,-97,-110,1739.9,-14.993,1739.96,77.718,0%,3.617,3.832,12305,943,0,937,0,,0,0,0,0,0,-50,0
