tiempos,posiciones_x,posiciones_y,posiciones_z,velocidades_x,velocidades_y,velocidades_z,thetas,omegas,CPs,CGs,masavuelo,viento_vuelo_mags,viento_vuelo_dirs,viento_vuelo_vecs,wind_xs,wind_ys,wind_zs,Tmags,Dmags,Nmags,Txs,Tys,Tzs,Dxs,Dys,Dzs,Nxs,Nys,Nzs,accels,palancas,accangs,Gammas,Alphas,torcas,Cds,Machs,estabilidad
0.11115445625527312,0.008730851624345564,0.0,0.21727940910700602,0.24800444800846727,0.0,6.2892430269407615,1.53588974175501,0.0,3.134221098491882,2.4871753846102362,46.27517930248526,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4866.343630998125,0.21332551655035106,0.013419148556660408,169.83294350325622,0.0,4863.379185942325,-0.008405557119361555,-0.0,-0.21315985227285944,-0.013408727517554815,-0.0,0.000528747903721045,[ 3.66959419  0.         95.27208404],[-0.02258157  0.         -0.64665155],-0.00015447854079259923,1.5313836311489673,0.004506110606042668,-0.009304696880905468,0.48450379798672666,0.018496202013273323,4.256879696589774
0.12047747539323903,0.010954425818774274,0.0,0.2737096435275224,0.27993424723350474,0.0,7.118367761263832,1.53588974175501,0.0,3.134221098491882,2.486930081699333,46.25139898188158,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4894.8068099771635,0.2719003165448721,0.016780848513235778,170.82629412417785,0.0,4891.825025921779,-0.010684390814484879,-0.0,-0.2716903125437582,-0.016767887714312674,-0.0,0.000659407631415867,[ 3.69283623  0.         95.93988173],[-0.02259013  0.         -0.6468967 ],-0.00019321285062590148,1.5314909573850015,0.004398784370008402,-0.011636164946519884,0.48206547816822426,0.0209345218317757,4.258493531529926
0.13022387739702693,0.013671799567540565,0.0,0.3428540746838794,0.31474624021332026,0.0,8.022907588571254,1.53588974175501,0.0,3.134221098491882,2.4866742275414366,46.226629333492774,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4915.805397319175,0.3434813815605214,0.020858139000175458,171.55913425387757,0.0,4912.810821491746,-0.013464741340201541,-0.0,-0.34321736584760093,-0.02084210646760177,-0.0,0.0008176555165795701,[ 3.71051989  0.         96.44898391],[-0.02259906  0.         -0.6471524 ],-0.00024019987752227468,1.5315854903447461,0.004304251410263804,-0.014463847435280995,0.47940537170174774,0.023594628298252235,4.260176782568719
0.14022673485417034,0.016816286105346304,0.0,0.4230513319013648,0.35081878933722266,0.0,8.960652298267526,1.53588974175501,0.0,3.134221098491882,2.4864120549723876,46.20128000210454,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4930.7060398674885,0.4259977750494324,0.025536361231369386,172.07915917935753,0.0,4927.702386971219,-0.016665485170203564,-0.0,-0.4256716644916696,-0.02551681259170002,-0.0,0.0009990095590357586,[ 3.72364092  0.         96.82782965],[-0.02260821  0.         -0.64741442],-0.000294124461008504,1.5316652795307548,0.004224462224255099,-0.01770833927582846,0.47664760991315286,0.026352390086847144,4.261901602101936
0.15036414923588368,0.020321570122977396,0.0,0.5126243946475391,0.38711234214925166,0.0,9.904485501131294,1.53588974175501,0.0,3.134221098491882,2.486146610026759,46.17564572261522,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4940.951855585411,0.5174274849608764,0.030708529276564894,172.43673299121966,0.0,4937.94196121504,-0.020207990545356453,-0.0,-0.5170327255706904,-0.030685100910961847,-0.0,0.001199313309244766,[ 3.73326322  0.         97.10681379],[-0.02261747  0.         -0.6476797 ],-0.00035375925629536247,1.5317316621309232,0.0041580796240867635,-0.02129557363706725,0.47387193624151697,0.02912806375848303,4.26364795042844
0.1605643364298108,0.024131862440084414,0.0,0.6101495071931595,0.4230451355377168,0.0,10.839196053486653,1.53588974175501,0.0,3.134221098491882,2.4858796636326677,46.14989630492215,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4947.805898105741,0.6160125571753102,0.03628878726857297,172.67593562555672,0.0,4944.791828437857,-0.02402418564185958,-0.0,-0.6155439132197721,-0.03626117984302761,-0.0,0.0014152447899045677,[ 3.74032585  0.         97.31277082],[-0.02262679  0.         -0.64794648],-0.0004181161794447975,1.531786927537037,0.004102814217972872,-0.02516593025767753,0.4710605193825328,0.03187691672658116,4.265404176705357
0.17079069450701956,0.028203401035592303,0.0,0.7145024729100304,0.4583254536407533,0.0,11.757131548741475,1.53588974175501,0.0,3.134221098491882,2.485612085564142,46.124115091703395,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4952.233682632613,0.72046487114372,0.04221231551292697,172.8304630770516,0.0,4949.216915678028,-0.028064394139326196,-0.0,-0.7199180650141582,-0.042180277930263396,-0.0,0.0016443037093644172,[ 3.74555085  0.         97.46633422],[-0.02263613  0.         -0.6482139 ],-0.00048645328603707605,1.531833294224221,0.004056447530788931,-0.029274635807427136,0.468271006792235,0.03457644503977255,4.26716455873513
0.18102578399583524,0.032501647166673024,0.0,0.8247916196910132,0.49281963376084514,0.0,12.654767055136473,1.53588974175501,0.0,3.134221098491882,2.4853442709133264,46.09833908105528,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4954.939660840799,0.8298032352397132,0.04842954258988597,172.92490035460528,0.0,4951.921245477403,-0.03229088118749094,-0.0,-0.8291747151272946,-0.048392860470245665,-0.0,0.001884582439935632,[ 3.74946734  0.         97.58262364],[-0.02264547  0.         -0.64848155],-0.000558204756652112,1.5318725976385226,0.004017144116487348,-0.03358754002436585,0.4655431745126877,0.03721628272965705,4.268926497227339
0.19126184475275348,0.036998179142364196,0.0,0.9402805947753199,0.5264732221560985,0.0,13.530651435103866,1.53588974175501,0.0,3.134221098491882,2.485076375808081,46.07258322952444,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4956.424989465215,0.9432092694864678,0.054900669816364656,172.97673757603522,0.0,4953.405669279754,-0.03667221451772781,-0.0,-0.9424960873805057,-0.0548591581639827,-0.0,0.002134551902536783,[ 3.75245307  0.         97.67243023],[-0.02265482  0.         -0.64874928],-0.0006329157307387801,1.5319062719566718,0.00398346979833808,-0.038077187054935194,0.46288143223601513,0.039792162352243386,4.270688965025006
0.20149578803588056,0.04166839595868777,0.0,1.0603305721304062,0.5592690942437113,0.0,14.384314465994466,1.53588974175501,0.0,3.134221098491882,2.4848084443067755,46.046851035087016,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4957.047184592183,1.0599908906586901,0.06159185768011592,172.99845187281716,0.0,4954.027485382262,-0.041181842442548994,-0.0,-1.0591906080269218,-0.06154535643713909,-0.0,0.0023929131854616664,[ 3.75477847  0.         97.74347568],[-0.02266417  0.         -0.64901705],-0.0007101998266787097,1.5319354178025595,0.003954323952450434,-0.04272025585821259,0.4602872089109141,0.042302701053954034,4.272451672270437
0.2117266347208647,0.04649007397131506,0.0,1.1843636880504076,0.5912066929779767,0.0,15.215723865916097,1.53588974175501,0.0,3.134221098491882,2.4845404894157737,46.0211434122734,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4957.0467607667,1.1795395231696395,0.06847290541598917,172.9984370815211,0.0,4954.027061814962,-0.04579643156435419,-0.0,-1.1786501489310695,-0.06842127676182302,-0.0,0.002658507549174219,[ 3.7566259   0.         97.80096247],[-0.02267353  0.         -0.64928484],-0.0007897123991337929,1.5319608792956285,0.003928862459381399,-0.047495949234084164,0.45776060274103364,0.044747803798999695,4.274214533395449
