Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
36.17,5940.20662,17.25077,-9.80196,17.26741,9.80196,-18.82191,0.04525,18.82197,179.86226,0.75787,0.00386,28.61,-80.60019,9.77395,0.81082,0,0.4201,0.00114,31600.14908,12000,39.7428,0.08856,268.98785,217.31501,3.39061,0.05447,3018211.725,0,0.8936,0.49372,0.4947,0.41017,0.04073,0.04283,0.0914,0.30633,0.00042,0,0,0,0,0.00318,0.00221,15.24,182.41469,88.29528,179.91156,0,-23.61134,475.78737,316.99043,0.05,0.45593
36.22,5941.05691,16.76071,-9.80049,16.77783,9.80049,-18.8598,0.04528,18.85986,179.86244,0.75768,0.00393,28.61,-80.60019,9.77394,0.86245,0,0.4262,0.00112,31600.14908,12000,39.7428,0.08856,268.76218,217.31501,3.3758,0.05293,2932402.554,0,0.84739,0.49584,0.49695,0.4123,0.04072,0.04282,0.09772,0.32604,0.0001,0,0,0,0,0.00346,0.00215,15.24,182.41469,88.27412,179.91122,0,-23.61687,475.73081,316.98708,0.05,0.45648
36.27,5941.8827,16.27072,-9.79906,16.28835,9.79906,-18.89768,0.04531,18.89773,179.86262,0.75748,0.00401,28.61,-80.60019,9.77394,0.91813,0,0.43233,0.0011,31600.14908,12000,39.7428,0.08856,268.52159,217.31501,3.36001,0.05139,2846631.173,0,0.80235,0.49803,0.49929,0.41451,0.04071,0.04281,0.10459,0.34723,0.00038,0,0,0,0,0.00378,0.00209,15.24,182.41469,88.25266,179.91091,0,-23.62224,475.67589,316.98382,0.05,0.45701
36.32,5942.68398,15.7808,-9.79767,15.79896,9.79767,-18.93555,0.04534,18.9356,179.8628,0.75728,0.00408,28.61,-80.60019,9.77394,0.97825,0,0.43848,0.00107,31600.14908,12000,39.7428,0.08856,268.26492,217.31501,3.34317,0.04984,2760897.129,0,0.7585,0.5003,0.50174,0.4168,0.0407,0.04281,0.11209,0.37078,0.00015,0,0,0,0,0.00413,0.00202,15.24,182.41469,88.23089,179.91063,0,-23.62745,475.62259,316.98067,0.05,0.45754
36.37,5943.46078,15.29096,-9.79631,15.30969,9.79631,-18.97341,0.04537,18.97346,179.86298,0.75707,0.00415,28.61,-80.60019,9.77394,1.04328,0,0.44464,0.00105,31600.14908,12000,39.7428,0.08856,267.99088,217.31501,3.32519,0.0483,2675200.023,0,0.71583,0.50267,0.50431,0.41919,0.04069,0.0428,0.1203,0.3951,-0.00027,0,0,0,0,0.00453,0.00196,15.24,182.41469,88.20881,179.91039,0,-23.6325,475.57092,316.97761,0.05,0.45807
36.42,5944.21308,14.80117,-9.79499,14.82051,9.79499,-19.01126,0.0454,19.01131,179.86316,0.75686,0.00422,28.61,-80.60019,9.77393,1.11372,0,0.4508,0.00102,31600.14908,12000,39.7428,0.08856,267.69809,217.31501,3.30598,0.04676,2589539.527,0,0.67435,0.50514,0.50701,0.42167,0.04068,0.04279,0.12929,0.42222,0.00029,0,0,0,0,0.00496,0.0019,15.24,182.41469,88.18642,179.91017,0,-23.63739,475.52088,316.97464,0.05,0.45861
36.47,5944.9409,14.31146,-9.79371,14.33144,9.79371,-19.04909,0.04543,19.04915,179.86334,0.75665,0.00429,28.61,-80.6002,9.77393,1.19016,0,0.45698,0.001,31600.14908,12000,39.7428,0.08856,267.38503,217.31501,3.28543,0.04521,2503915.388,0,0.63406,0.50771,0.50985,0.42426,0.04067,0.04279,0.13917,0.45226,0.00004,0,0,0,0,0.00546,0.00184,15.24,182.41469,88.16373,179.90998,0,-23.64212,475.47247,316.97178,0.05,0.45914
36.52,5945.64423,13.8218,-9.79247,13.84248,9.79247,-19.08692,0.04547,19.08698,179.86352,0.75644,0.00435,28.61,-80.6002,9.77393,1.27327,0,0.46314,0.00097,31600.14908,12000,39.7428,0.08856,267.05002,217.31501,3.26345,0.04367,2418327.452,0,0.59496,0.5104,0.51285,0.42696,0.04066,0.04278,0.15006,0.48389,0.00025,0,0,0,0,0.00601,0.00177,15.24,182.41469,88.14072,179.90981,0,-23.64669,475.42569,316.96901,0.05,0.45968
36.57,5946.32308,13.33221,-9.79127,13.35364,9.79127,-19.12474,0.0455,19.12479,179.8637,0.75622,0.00441,28.61,-80.6002,9.77393,1.36381,0,0.4693,0.00095,31600.14908,12000,39.7428,0.08856,266.69122,217.31501,3.23991,0.04213,2332775.672,0,0.55707,0.51321,0.51602,0.42978,0.04065,0.04277,0.1621,0.51809,-0.00009,0,0,0,0,0.00663,0.00171,15.24,182.41469,88.11741,179.90967,0,-23.6511,475.38053,316.96633,0.05,0.46023
36.62,5946.97745,12.84267,-9.7901,12.86491,9.7901,-19.16254,0.04553,19.1626,179.86388,0.756,0.00446,28.61,-80.6002,9.77392,1.46267,0,0.47545,0.00092,31600.14908,12000,39.7428,0.08856,266.3066,217.31501,3.21467,0.04059,2247260.132,0,0.52038,0.51615,0.51939,0.43274,0.04064,0.04277,0.17545,0.55653,-0.00041,0,0,0,0,0.00733,0.00165,15.24,182.41469,88.09379,179.90955,0,-23.65535,475.33701,316.96376,0.05,0.46076
36.67,5947.60735,12.3532,-9.78897,12.37629,9.78897,-19.20034,0.04556,19.20039,179.86406,0.75577,0.00452,28.61,-80.6002,9.77392,1.57087,0,0.48156,0.0009,31600.14908,12000,39.7428,0.08856,265.89395,217.31501,3.18759,0.03905,2161781.078,0,0.4849,0.51924,0.52299,0.43585,0.04064,0.04276,0.19031,0.59822,-0.00039,0,0,0,0,0.00812,0.00159,15.24,182.41469,88.06987,179.90945,0,-23.65945,475.29511,316.96127,0.05,0.4613
36.72,5948.21277,11.86378,-9.78788,11.88781,9.78789,-19.23812,0.04559,19.23817,179.86423,0.75554,0.00457,28.61,-80.6002,9.77392,1.6896,0,0.48764,0.00087,31600.14908,12000,39.7428,0.08856,265.45078,217.31501,3.15851,0.03751,2076338.943,0,0.45063,0.52249,0.52683,0.43911,0.04063,0.04276,0.20692,0.64421,-0.00015,0,0,0,0,0.00903,0.00152,15.24,182.41469,88.04564,179.90936,0,-23.66338,475.25484,316.95889,0.05,0.46184
36.77,5948.79372,11.37441,-9.78683,11.39946,9.78684,-19.27589,0.04562,19.27595,179.86441,0.75531,0.00461,28.61,-80.6002,9.77392,1.82024,0,0.49367,0.00085,31600.14908,12000,39.7428,0.08856,264.97438,217.31501,3.12725,0.03597,1990934.392,0,0.41758,0.52592,0.53096,0.44254,0.04062,0.04275,0.22556,0.6957,-0.00033,0,0,0,0,0.01006,0.00146,15.24,182.41469,88.0211,179.90929,0,-23.66716,475.2162,316.9566,0.05,0.46236
36.82,5949.35021,10.88509,-9.78582,10.91125,9.78582,-19.31365,0.04565,19.31371,179.86459,0.75508,0.00465,28.61,-80.6002,9.77392,1.96444,0,0.49964,0.00083,31600.14908,12000,39.7428,0.08856,264.46171,217.31501,3.09362,0.03443,1905568.373,0,0.38577,0.52953,0.53541,0.44617,0.04061,0.04275,0.24657,0.75163,-0.00021,0,0,0,0,0.01125,0.0014,15.24,182.41469,87.99627,179.90924,0,-23.67078,475.17918,316.95441,0.05,0.46291
36.87,5949.88223,10.39583,-9.78485,10.42319,9.78485,-19.3514,0.04568,19.35145,179.86476,0.75485,0.00469,28.61,-80.6002,9.77391,2.12415,0,0.50557,0.00081,31600.14908,12000,39.7428,0.08856,263.90942,217.31501,3.05738,0.03289,1820242.185,0,0.35518,0.53336,0.54023,0.45001,0.04061,0.04274,0.27037,0.81367,0.00006,0,0,0,0,0.01262,0.00134,15.24,182.41469,87.97114,179.9092,0,-23.67423,475.14379,316.95231,0.05,0.46343
36.92,5950.3898,9.90661,-9.78392,9.93531,9.78392,-19.38914,0.04571,19.38919,179.86494,0.75461,0.00472,28.61,-80.6002,9.77391,2.30169,0,0.5114,0.00079,31600.14908,12000,39.7428,0.08856,263.31376,217.31501,3.01829,0.03135,1734957.56,0,0.32583,0.53743,0.54549,0.45409,0.0406,0.04274,0.2975,0.88332,-0.00047,0,0,0,0,0.01422,0.00127,15.24,182.41469,87.94572,179.90918,0,-23.67753,475.11003,316.95031,0.05,0.464
36.97,5950.8729,9.41743,-9.78303,9.4476,9.78303,-19.42686,0.04574,19.42691,179.86511,0.75438,0.00475,28.61,-80.6002,9.77391,2.49986,0,0.51716,0.00076,31600.14908,12000,39.7428,0.08856,262.67055,217.31501,2.97608,0.02981,1649716.778,0,0.29773,0.54175,0.55126,0.45843,0.0406,0.04273,0.3286,0.96223,0.00029,0,0,0,0,0.01608,0.00121,15.24,182.41469,87.92,179.90917,0,-23.68067,475.0779,316.94841,0.05,0.46454
37.02,5951.33154,8.9283,-9.78217,8.9601,9.78217,-19.46457,0.04576,19.46463,179.86529,0.75414,0.00477,28.61,-80.6002,9.77391,2.7221,0,0.52281,0.00075,31600.14908,12000,39.7428,0.08856,261.97513,217.31501,2.93045,0.02827,1564522.819,0,0.27088,0.54638,0.55764,0.46306,0.04059,0.04273,0.36451,1.05033,-0.00017,0,0,0,0,0.01827,0.00115,15.24,182.41469,87.894,179.90917,0,-23.68366,475.04739,316.94661,0.05,0.46509
37.07,5951.76573,8.43921,-9.78136,8.47282,9.78136,-19.50227,0.04579,19.50233,179.86546,0.7539,0.00479,28.61,-80.6002,9.77391,2.97258,0,0.52836,0.00072,31600.14908,12000,39.7428,0.08856,261.22227,217.31501,2.88105,0.02673,1479379.556,0,0.24529,0.55133,0.56474,0.46802,0.04058,0.04272,0.40629,1.15011,0.00007,0,0,0,0,0.02087,0.00109,15.24,182.41469,87.86772,179.90917,0,-23.68648,475.01851,316.94489,0.05,0.46563
37.12,5952.17546,7.95017,-9.78059,7.98581,9.78059,-19.53996,0.04582,19.54002,179.86564,0.75366,0.0048,28.61,-80.6002,9.77391,3.25652,0,0.53378,0.0007,31600.14908,12000,39.7428,0.08856,260.4061,217.31501,2.8275,0.0252,1394292.034,0,0.22096,0.55667,0.5727,0.47337,0.04058,0.04272,0.45533,1.26324,0.00019,0,0,0,0,0.02397,0.00102,15.24,182.41469,87.84117,179.90919,0,-23.68914,474.99126,316.94328,0.05,0.46616
37.17,5952.56074,7.46116,-9.77986,7.4991,9.77986,-19.57764,0.04585,19.57769,179.86581,0.75342,0.00481,28.61,-80.6002,9.77391,3.58047,0,0.53906,0.00068,31600.14908,12000,39.7428,0.08856,259.52003,217.31501,2.76936,0.02366,1309266.846,0,0.19791,0.56243,0.58174,0.47914,0.04057,0.04272,0.51346,1.3944,-0.00004,0,0,0,0,0.02773,0.00096,15.24,182.41469,87.81435,179.90922,0,-23.69164,474.96563,316.94176,0.05,0.4667
37.22,5952.92158,6.97218,-9.77917,7.01274,9.77917,-19.61531,0.04588,19.61536,179.86598,0.75318,0.00481,28.61,-80.6002,9.7739,3.95282,0,0.5442,0.00067,31600.14908,12000,39.7428,0.08856,258.55664,217.31501,2.70614,0.02213,1224312.669,0,0.17615,0.5687,0.59208,0.48542,0.04057,0.04271,0.58312,1.54592,0.00019,0,0,0,0,0.03231,0.0009,15.24,182.41469,87.78727,179.90926,0,-23.69399,474.94163,316.94034,0.05,0.46723
37.27,5953.25796,6.48324,-9.77852,6.52681,9.77852,-19.65296,0.04591,19.65301,179.86616,0.75294,0.0048,28.61,-80.6002,9.7739,4.38438,0,0.54916,0.00064,31600.14908,12000,39.7428,0.08856,257.5076,217.31501,2.63731,0.02059,1139441.041,0,0.15567,0.57555,0.60408,0.49227,0.04057,0.04271,0.66767,1.72283,-0.00049,0,0,0,0,0.03799,0.00084,15.24,182.41469,87.75993,179.9093,0,-23.69618,474.91926,316.93902,0.05,0.46777
37.32,5953.5699,5.99433,-9.77791,6.0414,9.77791,-19.6906,0.04594,19.69065,179.86633,0.7527,0.00479,28.61,-80.6002,9.7739,4.88945,0,0.55394,0.00063,31600.14908,12000,39.7428,0.08856,256.36352,217.31501,2.56224,0.01906,1054667.497,0,0.13648,0.58309,0.61817,0.49982,0.04056,0.04271,0.77181,1.93222,-0.00043,0,0,0,0,0.04511,0.00078,15.24,182.41469,87.73235,179.90935,0,-23.6982,474.89851,316.93779,0.05,0.46837
37.37,5953.8574,5.50545,-9.77734,5.55663,9.77734,-19.72823,0.04597,19.72828,179.8665,0.75246,0.00477,28.61,-80.6002,9.7739,5.48725,0,0.55853,0.00061,31600.14908,12000,39.7428,0.08856,255.11393,217.31501,2.48024,0.01753,970013.3111,0,0.11859,0.59144,0.63496,0.50817,0.04056,0.04271,0.90228,2.18324,0.00041,0,0,0,0,0.05421,0.00071,15.24,182.41469,87.70454,179.90941,0,-23.70007,474.87938,316.93666,0.05,0.46891
37.42,5954.12045,5.01659,-9.77682,5.07268,9.77682,-19.76585,0.04599,19.7659,179.86667,0.75222,0.00475,28.61,-80.6002,9.7739,6.20429,0,0.5629,0.00059,31600.14908,12000,39.7428,0.08856,253.74716,217.31501,2.39056,0.01601,885508.2179,0,0.10199,0.60078,0.65527,0.51752,0.04056,0.0427,1.06903,2.48924,-0.00043,0,0,0,0,0.06607,0.00065,15.24,182.41469,87.6765,179.90947,0,-23.70178,474.86189,316.93562,0.05,0.46952
37.47,5954.35906,4.52776,-9.77633,4.58979,9.77633,-19.80345,0.04602,19.8035,179.86685,0.75199,0.00472,28.61,-80.6002,9.7739,7.07804,0,0.56704,0.00057,31600.14908,12000,39.7428,0.08856,252.25048,217.31501,2.29235,0.01448,801194.8277,0,0.08667,0.61133,0.68024,0.52808,0.04055,0.0427,1.28728,2.86909,0.00016,0,0,0,0,0.0819,0.00059,15.24,182.41469,87.64825,179.90954,0,-23.70333,474.84602,316.93468,0.05,0.47006
37.52,5954.57322,4.03896,-9.77589,4.10832,9.77589,-19.84104,0.04605,19.8411,179.86702,0.75175,0.00468,28.61,-80.6002,9.7739,8.16332,0,0.57093,0.00055,31600.14908,12000,39.7428,0.08856,250.61036,217.31501,2.18473,0.01296,717136.1133,0,0.07262,0.6234,0.71136,0.54016,0.04055,0.0427,1.58121,3.35139,0.00004,0,0,0,0,0.10362,0.00053,15.24,182.41469,87.6198,179.90961,0,-23.70473,474.83177,316.93384,0.05,0.47059
37.57,5954.76295,3.55018,-9.77548,3.62885,9.77548,-19.87863,0.04608,19.87868,179.86719,0.75152,0.00464,28.61,-80.6002,9.7739,9.54336,0,0.57455,0.00054,31600.14908,12000,39.7428,0.08856,248.81339,217.31501,2.06682,0.01145,633428.7301,0,0.05978,0.63742,0.75055,0.55418,0.04055,0.0427,1.99114,3.9812,-0.00028,0,0,0,0,0.1345,0.00047,15.24,182.41469,87.59117,179.90968,0,-23.70596,474.81915,316.93309,0.05,0.47112
37.62,5954.92824,3.06141,-9.77511,3.15225,9.77511,-19.9162,0.04611,19.91625,179.86736,0.75129,0.00459,28.61,-80.6002,9.7739,11.35056,0,0.57789,0.00052,31600.14908,12000,39.7428,0.08856,246.84841,217.31501,1.93789,0.00995,550228.1854,0,0.04805,0.654,0.7996,0.57076,0.04055,0.0427,2.58817,4.83549,-0.00024,0,0,0,0,0.18033,0.00041,15.24,182.41469,87.56235,179.90976,0,-23.70703,474.80816,316.93244,0.05,0.47183
37.67,5955.06909,2.57266,-9.77477,2.68005,9.77477,-19.95375,0.04613,19.95381,179.86753,0.75106,0.00454,28.61,-80.6002,9.7739,13.80792,0,0.58093,0.00051,31600.14908,12000,39.7428,0.08856,244.71159,217.31501,1.79768,0.00846,467799.9708,0,0.03725,0.67404,0.85754,0.5908,0.04054,0.04269,3.50672,6.05213,-0.00033,0,0,0,0,0.2521,0.00035,15.24,182.41469,87.53338,179.90984,0,-23.70795,474.79879,316.93188,0.05,0.47236
37.72,5955.18551,2.08393,-9.77445,2.21507,9.77445,-19.9913,0.04616,19.99136,179.8677,0.75083,0.00448,28.61,-80.6002,9.7739,17.31816,0,0.58366,0.00049,31600.14908,12000,39.7428,0.08856,242.4193,217.31501,1.64726,0.00699,386633.1431,0,0.02696,0.69896,0.90854,0.61572,0.04054,0.04269,5.02287,7.90184,-0.00041,0,0,0,0,0.37254,0.00029,15.24,182.41469,87.50427,179.90992,0,-23.70871,474.79104,316.93142,0.05,0.47289
37.77,5955.27749,1.59522,-9.77415,1.76299,9.77415,-20.02884,0.04619,20.02889,179.86787,0.75061,0.00429,28.61,-80.60021,9.7739,22.67376,0,0.58608,0.00048,31600.14908,12000,39.7428,0.08856,240.04293,217.31501,1.49133,0.00556,307721.8509,0,0.01728,0.73093,0.91924,0.6477,0.04054,0.04269,7.51683,8.09106,0.00039,0,0,0,0,0.59297,0.00023,15.24,182.41469,87.47502,179.91,0,-23.7093,474.78493,316.93106,0.05,0.47343
37.82,5955.34503,1.10652,-9.7739,1.33697,9.7739,-20.06636,0.04622,20.06642,179.86804,0.7504,0.00404,28.61,-80.60021,9.7739,31.58954,0,0.58699,0.00046,31600.14908,12000,39.7428,0.08856,237.81738,217.31501,1.3453,0.00422,233360.2906,0,0.0089,0.77313,0.82358,0.6899,0.04054,0.04269,12.20114,4.27444,-0.0002,0,0,0,0,1.03428,0.00018,15.24,182.41469,87.44569,179.91008,0,-23.70974,474.78043,316.9308,0.05,0.47397
37.87,5955.38814,0.61783,-9.77386,0.97189,9.77386,-20.10388,0.04624,20.10393,179.86821,0.75023,0.00037,28.61,-80.60021,9.7739,47.94331,0,0.58718,0.00045,31600.14908,12000,39.7428,0.08856,284.44744,217.31501,4.40501,0.00307,169632.4186,0,0.00267,0.82712,0.46708,0.74389,0.04054,0.04269,2.42954,-10.22788,-0.00025,0,0,0,0,1.95864,0.00013,15.24,182.41469,87.41633,179.91015,0,-23.71002,474.77757,316.93063,0.05,0.4745
37.92,5955.40681,0.12914,-9.77379,0.76125,9.77379,-20.14139,0.04627,20.14144,179.86838,0.75022,0.00028,28.61,-80.60021,9.7739,77.62034,0,0.58635,0.00043,31600.14908,12000,39.7428,0.08856,303.74542,217.31501,5.67129,0.0024,132871.4586,0,0.00007,0.87287,0.01932,0.78964,0.04054,0.04269,2.60089,-20.89304,0.00017,0,0,0,0,3.18327,0.00011,15.24,182.41469,87.387,179.91023,0,-23.71014,474.77632,316.93055,0.05,0.47503
37.97,5955.40105,-0.35955,-9.77377,0.83192,9.77377,-20.1789,0.0463,20.17895,179.86855,0.7502,0.00039,28.61,-80.60021,9.7739,112.96492,0,0.58553,0.00042,31600.14908,12000,39.7428,0.08856,334.59031,217.31501,7.69523,0.00262,145205.4297,0,-0.00044,0.85577,-0.10586,0.77253,0.04054,0.04269,2.56596,-18.10787,-0.00027,0,0,0,0,2.65804,0.00012,15.24,182.41469,87.3577,179.91031,0,-23.71011,474.77671,316.93058,0.05,0.47557
38.02,5955.37086,-0.84824,-9.77364,1.13238,9.77364,-20.21641,0.04632,20.21646,179.86871,0.75018,0.0007,28.61,-80.60021,9.7739,135.8391,0,0.58474,0.00041,31600.14908,12000,39.7428,0.08856,356.74837,217.31501,9.14917,0.00357,197649.3406,0,-0.00423,0.80048,-0.54525,0.71725,0.04054,0.04269,2.4117,-7.847,0.00038,0,0,0,0,1.43076,0.00015,15.24,182.41469,87.32844,179.91038,0,-23.70991,474.77872,316.93069,0.05,0.4761
38.07,5955.31623,-1.33692,-9.7734,1.53298,9.7734,-20.25392,0.04635,20.25397,179.86888,0.75013,0.00119,28.61,-80.60021,9.7739,148.00282,0,0.58432,0.0004,31600.14908,12000,39.7428,0.08856,368.46729,217.31501,9.91813,0.00484,267574.2876,0,-0.01126,0.75176,-0.79237,0.66853,0.04054,0.04269,2.29846,-0.4696,-0.00034,0,0,0,0,0.77956,0.0002,15.24,182.41469,87.29922,179.91045,0,-23.70956,474.78235,316.93091,0.05,0.47684
38.12,5955.23717,-1.82558,-9.77307,1.97366,9.77307,-20.29142,0.04638,20.29148,179.86905,0.75006,0.00186,28.61,-80.60021,9.7739,154.93421,0,0.58477,0.00039,31600.14908,12000,39.7428,0.08856,374.95754,217.31501,10.344,0.00623,344493.7465,0,-0.02051,0.71482,-0.87081,0.63158,0.04054,0.04269,2.2286,4.12207,0.00013,0,0,0,0,0.47103,0.00026,15.24,182.41469,87.26999,179.91052,0,-23.70904,474.78761,316.93122,0.05,0.47737
38.17,5955.13367,-2.31422,-9.77269,2.4327,9.77269,-20.32892,0.0464,20.32898,179.86922,0.74994,0.00272,28.61,-80.60021,9.7739,159.28538,0,0.58665,0.00038,31600.14908,12000,39.7428,0.08856,378.91621,217.31501,10.60375,0.00768,424622.4232,0,-0.03148,0.68651,-0.87952,0.60327,0.04054,0.04269,2.18482,7.1037,0.00038,0,0,0,0,0.31203,0.00032,15.24,182.41469,87.24071,179.91058,0,-23.70837,474.79449,316.93163,0.05,0.47792
38.22,5955.00574,-2.80285,-9.77224,2.9014,9.77224,-20.36642,0.04643,20.36647,179.86938,0.74978,0.00376,28.61,-80.60021,9.7739,162.23492,0,0.59055,0.00036,31600.14908,12000,39.7428,0.08856,381.52882,217.31501,10.77518,0.00915,506438.5114,0,-0.04393,0.66411,-0.86278,0.58087,0.04055,0.0427,2.15653,9.15568,0.00049,0,0,0,0,0.22229,0.00038,15.24,182.41469,87.21129,179.91065,0,-23.70754,474.803,316.93213,0.05,0.47847
38.27,5954.85339,-3.29145,-9.77175,3.37572,9.77175,-20.4039,0.04645,20.40395,179.86955,0.74956,0.00499,28.61,-80.60021,9.7739,164.35239,0,0.59709,0.00035,31600.14908,12000,39.7428,0.08856,383.35645,217.31501,10.89511,0.01065,589238.9231,0,-0.05763,0.64584,-0.83611,0.5626,0.04055,0.0427,2.13793,10.63986,-0.00009,0,0,0,0,0.16787,0.00044,15.24,182.41469,87.18161,179.91072,0,-23.70655,474.81314,316.93273,0.05,0.47901
38.32,5954.6766,-3.78002,-9.77122,3.85357,9.77122,-20.44137,0.04648,20.44142,179.86972,0.74928,0.00641,28.61,-80.60021,9.7739,165.93963,0,0.60687,0.00034,31600.14908,12000,39.7428,0.08856,384.69063,217.31501,10.98265,0.01216,672659.8819,0,-0.07228,0.63057,-0.80473,0.54732,0.04055,0.0427,2.12577,11.7567,0.00006,0,0,0,0,0.13307,0.0005,15.24,182.41469,87.15153,179.9108,0,-23.7054,474.82489,316.93343,0.05,0.47954
38.37,5954.47539,-4.26857,-9.77064,4.33377,9.77064,-20.47883,0.04651,20.47888,179.86988,0.74892,0.00801,28.61,-80.60021,9.7739,167.16959,0,0.62049,0.00034,31600.14908,12000,39.7428,0.08856,385.69551,217.31501,11.04859,0.01367,756495.8715,0,-0.08802,0.61753,-0.77483,0.53428,0.04055,0.0427,2.11814,12.62536,0.00018,0,0,0,0,0.10999,0.00056,15.24,182.41469,87.12086,179.91088,0,-23.70409,474.83828,316.93422,0.05,0.48007
38.42,5954.24974,-4.75708,-9.77001,4.8156,9.77001,-20.51626,0.04653,20.51631,179.87005,0.74847,0.00981,28.61,-80.60021,9.7739,168.14783,0,0.63858,0.00033,31600.14908,12000,39.7428,0.08856,386.46977,217.31501,11.09939,0.01519,840622.5454,0,-0.10494,0.60623,-0.74816,0.52297,0.04055,0.0427,2.11384,13.31694,0.00031,0,0,0,0,0.09435,0.00062,15.24,182.41469,87.0894,179.91097,0,-23.70262,474.85329,316.93511,0.05,0.48061
38.47,5953.99968,-5.24557,-9.76933,5.29862,9.76934,-20.55367,0.04656,20.55372,179.87022,0.74793,0.01181,28.61,-80.60021,9.7739,168.94212,0,0.66173,0.00032,31600.14908,12000,39.7428,0.08856,387.07589,217.31501,11.13916,0.01672,924960.4655,0,-0.1231,0.59628,-0.72488,0.51302,0.04056,0.0427,2.1121,13.87919,0.00021,0,0,0,0,0.08369,0.00068,15.24,182.41469,87.05692,179.91107,0,-23.701,474.86992,316.9361,0.05,0.48114
38.52,5953.72519,-5.73402,-9.7686,5.78251,9.76861,-20.59105,0.04658,20.59111,179.87038,0.74729,0.014,28.61,-80.60021,9.7739,169.59784,0,0.69056,0.00031,31600.14908,12000,39.7428,0.08856,387.55518,217.31501,11.17061,0.01824,1009456.601,0,-0.14252,0.58743,-0.70463,0.50417,0.04056,0.04271,2.11242,14.34352,-0.00022,0,0,0,0,0.07652,0.00074,15.24,182.41469,87.02313,179.91119,0,-23.69921,474.88818,316.93718,0.05,0.48169
38.57,5953.42628,-6.22243,-9.76781,6.26705,9.76783,-20.6284,0.04661,20.62845,179.87055,0.74653,0.0164,28.61,-80.60021,9.7739,170.1464,0,0.72567,0.00029,31600.14908,12000,39.7428,0.08856,387.93584,217.31501,11.19559,0.01977,1094074.243,0,-0.16322,0.57949,-0.687,0.49622,0.04056,0.04271,2.11446,14.73194,0.00029,0,0,0,0,0.07194,0.0008,15.24,182.41469,86.98775,179.91132,0,-23.69727,474.90806,316.93835,0.05,0.48223
38.62,5953.10295,-6.7108,-9.76697,6.75209,9.76699,-20.6657,0.04663,20.66576,179.87071,0.74565,0.01901,28.61,-80.60021,9.7739,170.6102,0,0.76766,0.00028,31600.14908,12000,39.7428,0.08856,388.23768,217.31501,11.2154,0.0213,1178787.197,0,-0.18521,0.5723,-0.67157,0.48902,0.04057,0.04271,2.11798,15.06041,0.00039,0,0,0,0,0.06936,0.00087,15.24,182.41469,86.95045,179.91147,0,-23.69517,474.92957,316.93963,0.05,0.48277
38.67,5952.7552,-7.19912,-9.76607,7.23753,9.7661,-20.70296,0.04666,20.70301,179.87088,0.74463,0.02182,28.61,-80.60021,9.7739,171.00555,0,0.81713,0.00027,31600.14908,12000,39.7428,0.08856,388.47485,217.31501,11.23096,0.02284,1263576.283,0,-0.20851,0.56574,-0.65799,0.48245,0.04057,0.04272,2.12283,15.34131,-0.00028,0,0,0,0,0.0684,0.00093,15.24,182.41469,86.91086,179.91165,0,-23.69291,474.9527,316.941,0.05,0.4833
38.72,5952.38303,-7.6874,-9.76512,7.72327,9.76515,-20.74016,0.04668,20.74022,179.87104,0.74346,0.02486,28.61,-80.60021,9.7739,171.34457,0,0.87467,0.00027,31600.14908,12000,39.7428,0.08856,388.65762,217.31501,11.24295,0.02437,1348427.14,0,-0.23311,0.55972,-0.64598,0.47642,0.04058,0.04272,2.12893,15.58134,-0.00036,0,0,0,0,0.06882,0.00099,15.24,182.41469,86.8686,179.91184,0,-23.69049,474.97745,316.94246,0.05,0.48382
38.77,5951.98646,-8.17563,-9.7641,8.20925,9.76414,-20.77731,0.04671,20.77736,179.8712,0.74214,0.02811,28.61,-80.60021,9.77391,171.63644,0,0.94086,0.00025,31600.14908,12000,39.7428,0.08856,388.79347,217.31501,11.25187,0.0259,1433328.802,0,-0.25902,0.55417,-0.63529,0.47086,0.04058,0.04272,2.13623,15.78853,0.00047,0,0,0,0,0.07048,0.00105,15.24,182.41469,86.82324,179.91207,0,-23.68791,475.00383,316.94403,0.05,0.48437
