Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.6,1.94054,10.86745,31.42081,10.86745,31.42081,0,0,0,0,0,0,28.61,-80.6,9.79217,8.16088,0,0,0,46087.36611,26487.21703,53.07605,0.10595,NaN,244.59522,NaN,0.03225,3162006.031,1900.15084,0.7531,0.4902,0.55933,0.40686,0.04061,0.04274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00139,15.24,182.41469,90,0,1.55845,14.98739,1013.02241,340.38126,0.01,0.05054
0.61,2.05079,11.18178,31.4388,11.18178,31.4388,0,0,0,0,0,0,28.61,-80.6,9.79217,8.28048,0,0,0,46073.90764,26473.75856,53.06584,0.10593,NaN,244.57784,NaN,0.0332,3254418.878,1900.46857,0.7966,0.48813,0.55851,0.40477,0.04061,0.04274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00143,15.24,182.41469,90,0,1.62735,14.98667,1013.00948,340.38082,0.01,0.05107
0.62,2.16418,11.49605,31.43191,11.49605,31.43191,0,0,0,0,0,0,28.61,-80.6,9.79217,8.39352,0,0,0,46060.45391,26460.30482,53.05564,0.10592,NaN,244.56045,NaN,0.03414,3346823.186,1899.6411,0.84122,0.48613,0.55767,0.40277,0.04061,0.04275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00147,15.24,182.41469,90,0,1.69626,14.98593,1012.99618,340.38038,0.01,0.05162
0.63,2.28071,11.81021,31.4223,11.81021,31.4223,0,0,0,0,0,0,28.61,-80.6,9.79217,8.50055,0,0,0,46047.00017,26446.85109,53.04543,0.1059,NaN,244.54306,NaN,0.03508,3439210.098,1898.68983,0.88697,0.48419,0.55683,0.40083,0.04062,0.04275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00151,15.24,182.41469,90,0,1.76516,14.98518,1012.98251,340.37992,0.01,0.05216
0.64,2.40038,12.12429,31.41267,12.12429,31.41267,0,0,0,0,0,0,28.61,-80.6,9.79217,8.60205,0,0,0,46033.54643,26433.39735,53.03523,0.10588,NaN,244.52565,NaN,0.03603,3531578.518,1897.73855,0.93383,0.48233,0.55598,0.39896,0.04062,0.04275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00155,15.24,182.41469,90,0,1.83407,14.9844,1012.96848,340.37944,0.01,0.0527
0.65,2.5232,12.43826,31.403,12.43826,31.403,0,0,0,0,0,0,28.61,-80.6,9.79217,8.69844,0,0,0,46020.0927,26419.94362,53.02502,0.10587,NaN,244.50824,NaN,0.03697,3623927.446,1896.78728,0.9818,0.48052,0.55513,0.39714,0.04063,0.04275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00159,15.24,182.41469,90,0,1.90297,14.9836,1012.95407,340.37896,0.01,0.05326
0.66,2.64915,12.75214,31.39356,12.75214,31.39356,0,0,0,0,0,0,28.61,-80.6,9.79217,8.34113,0,0,0,46006.63896,26406.48988,53.0148,0.10585,NaN,244.49081,NaN,0.03787,3711872.716,1895.83601,1.01882,0.47921,0.54908,0.39583,0.04063,0.04276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00163,15.24,182.41469,90,0,1.86969,14.98278,1012.9393,340.37847,0.01,0.05381
0.67,2.77824,13.06593,31.38405,13.06593,31.38405,0,0,0,0,0,0,28.61,-80.6,9.79217,8.00044,0,0,0,45993.18522,26393.03614,53.00459,0.10584,NaN,244.47337,NaN,0.03876,3799926.025,1894.88474,1.05936,0.47922,0.54477,0.39582,0.04063,0.04276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00167,15.24,182.41469,90,0,1.8364,14.98194,1012.92416,340.37796,0.01,0.05433
0.68,2.91047,13.37961,31.37451,13.37961,31.37451,0,0,0,0,0,0,28.61,-80.6,9.79217,7.67525,0,0,0,45979.73149,26379.58241,52.99437,0.10582,NaN,244.45593,NaN,0.03966,3888077.77,1893.93346,1.10076,0.47922,0.54068,0.39582,0.04064,0.04276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00171,15.24,182.41469,90,0,1.80311,14.98108,1012.90865,340.37744,0.01,0.05484
0.69,3.04583,13.69321,31.36494,13.69321,31.36494,0,0,0,0,0,0,28.61,-80.6,9.79217,7.36454,0,0,0,45966.27775,26366.12867,52.98415,0.1058,NaN,244.43847,NaN,0.04056,3976319.213,1892.98219,1.14303,0.47923,0.5368,0.39582,0.04064,0.04277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00175,15.24,182.41469,90,0,1.76982,14.9802,1012.89278,340.3769,0.01,0.05536
0.7,3.18433,14.00671,31.35535,14.00671,31.35535,0,0,0,0,0,0,28.61,-80.6,9.79217,7.06739,0,0,0,45952.82401,26352.67493,52.97392,0.10579,NaN,244.421,NaN,0.04147,4064642.364,1892.03092,1.1862,0.47923,0.53312,0.39582,0.04065,0.04277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00179,15.24,182.41469,90,0,1.73653,14.9793,1012.87653,340.37636,0.01,0.05589
0.71,3.32596,14.32013,31.34742,14.32013,31.34742,0,0,0,0,0,0,28.61,-80.6,9.79217,6.88206,0,0,0,45939.40926,26339.26018,52.96372,0.10577,NaN,244.40358,NaN,0.04238,4153905.98,1891.1619,1.23361,0.47924,0.53085,0.39581,0.04065,0.04277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00183,15.24,182.41469,90,0,1.72838,14.97838,1012.85992,340.3758,0.01,0.05643
0.72,3.47073,14.63352,31.34464,14.63352,31.34464,0,0,0,0,0,0,28.61,-80.6,9.79217,6.70455,0,0,0,45926.01121,26325.86213,52.95354,0.10576,NaN,244.38616,NaN,0.04329,4243200.377,1890.53126,1.282,0.47924,0.52869,0.39581,0.04066,0.04278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00187,15.24,182.41469,90,0,1.72022,14.97744,1012.84294,340.37523,0.01,0.05698
0.73,3.61863,14.94688,31.34216,14.94688,31.34216,0,0,0,0,0,0,28.61,-80.6,9.79217,6.53438,0,0,0,45912.61316,26312.46408,52.94334,0.10574,NaN,244.36873,NaN,0.0442,4332523.797,1889.91574,1.33138,0.47925,0.52665,0.39581,0.04066,0.04278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00191,15.24,182.41469,90,0,1.71207,14.97648,1012.82559,340.37465,0.01,0.05751
0.74,3.76967,15.26023,31.33966,15.26023,31.33966,0,0,0,0,0,0,28.61,-80.6,9.79217,6.37109,0,0,0,45899.21512,26299.06604,52.93315,0.10572,NaN,244.3513,NaN,0.04511,4421873.729,1889.30021,1.38175,0.47926,0.5247,0.3958,0.04067,0.04279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00195,15.24,182.41469,90,0,1.70391,14.9755,1012.80788,340.37405,0.01,0.05804
0.75,3.92384,15.57354,31.33713,15.57354,31.33713,0,0,0,0,0,0,28.61,-80.6,9.79217,6.21429,0,0,0,45885.81707,26285.66799,52.92295,0.10571,NaN,244.33385,NaN,0.04602,4511247.853,1888.68468,1.43311,0.47926,0.52285,0.3958,0.04067,0.04279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00199,15.24,182.41469,90,0,1.69576,14.9745,1012.7898,340.37344,0.01,0.05856
0.76,4.08114,15.88684,31.33477,15.88684,31.33477,0,0,0,0,0,0,28.61,-80.6,9.79217,5.84459,0,0,0,45872.41902,26272.26994,52.91276,0.10569,NaN,244.3164,NaN,0.04692,4598810.656,1888.06915,1.47709,0.47927,0.51857,0.3958,0.04068,0.04279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00203,15.24,182.41469,90,0,1.62622,14.97347,1012.77135,340.37282,0.01,0.05909
0.77,4.24157,16.2001,31.33238,16.2001,31.33238,0,0,0,0,0,0,28.61,-80.6,9.79216,5.48874,0,0,0,45859.02097,26258.87189,52.90255,0.10567,NaN,244.29893,NaN,0.04781,4686547.759,1887.45362,1.52215,0.47927,0.51456,0.39579,0.04068,0.0428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00207,15.24,182.41469,90,0,1.55668,14.97243,1012.75253,340.37219,0.01,0.05963
0.78,4.40514,16.51335,31.32997,16.51335,31.32997,0,0,0,0,0,0,28.61,-80.6,9.79216,5.146,0,0,0,45845.62293,26245.47384,52.89235,0.10566,NaN,244.28145,NaN,0.04871,4774448.84,1886.83809,1.56834,0.47928,0.51083,0.39579,0.04069,0.0428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00211,15.24,182.41469,90,0,1.48714,14.97137,1012.73335,340.37155,0.01,0.06027
0.79,4.57184,16.82657,31.32753,16.82657,31.32753,0,0,0,0,0,0,28.61,-80.6,9.79216,4.81567,0,0,0,45832.22488,26232.0758,52.88214,0.10564,NaN,244.26397,NaN,0.04961,4862504.295,1886.22256,1.6157,0.47929,0.50736,0.39579,0.04069,0.04281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00215,15.24,182.41469,90,0,1.4176,14.97028,1012.7138,340.37089,0.01,0.06085
0.8,4.74167,17.13977,31.32506,17.13977,31.32506,0,0,0,0,0,0,28.61,-80.6,9.79216,4.49713,0,0,0,45818.82683,26218.67775,52.87193,0.10563,NaN,244.24647,NaN,0.05051,4950705.176,1885.60703,1.66428,0.47929,0.50415,0.39578,0.0407,0.04281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00219,15.24,182.41469,90,0,1.34806,14.96918,1012.69388,340.37022,0.01,0.06143
0.81,4.91464,17.45301,31.32973,17.45301,31.32973,0,0,0,0,0,0,28.61,-80.6,9.79216,5.29183,0,0,0,45805.39815,26205.24907,52.86169,0.10561,NaN,244.22892,NaN,0.0515,5047110.079,1885.36274,1.75811,0.4793,0.51242,0.39578,0.04071,0.04281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00223,15.24,182.41469,90,0,1.61656,14.96805,1012.6736,340.36954,0.01,0.06206
0.82,5.09073,17.76679,31.38295,17.76679,31.38295,0,0,0,0,0,0,28.61,-80.6,9.79216,6.0564,0,0,0,45791.93885,26191.78977,52.85143,0.10559,NaN,244.21133,NaN,0.05249,5144598.242,1887.3459,1.85747,0.47931,0.52105,0.39577,0.04071,0.04282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00227,15.24,182.41469,90,0,1.88505,14.96691,1012.65294,340.36885,0.01,0.06264
0.83,5.26997,18.08119,31.44421,18.08119,31.44421,0,0,0,0,0,0,28.61,-80.6,9.79216,6.79217,0,0,0,45778.47954,26178.33046,52.84117,0.10558,NaN,244.19372,NaN,0.0535,5243139.739,1889.7003,1.96184,0.47931,0.52983,0.39577,0.04072,0.04282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00232,15.24,182.41469,90,0,2.15354,14.96575,1012.63192,340.36814,0.01,0.06893
0.84,5.45236,18.39619,31.50541,18.39619,31.50541,0,0,0,0,0,0,28.61,-80.6,9.79216,7.5004,0,0,0,45765.02024,26164.87116,52.8309,0.10556,NaN,244.1761,NaN,0.05451,5342684.71,1892.0547,2.07074,0.47932,0.53859,0.39577,0.04073,0.04283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00236,15.24,182.41469,90,0,2.42204,14.96456,1012.61053,340.36742,0.01,0.06994
0.85,5.6379,18.71181,31.56655,18.71181,31.56655,0,0,0,0,0,0,28.61,-80.6,9.79216,8.18235,0,0,0,45751.56093,26151.41185,52.82063,0.10555,NaN,244.15847,NaN,0.05554,5443186.378,1894.4091,2.18375,0.47933,0.5472,0.39576,0.04073,0.04283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024,15.24,182.41469,90,0,2.69053,14.96335,1012.58877,340.36669,0.01,0.07055
0.86,5.8266,19.02804,31.62871,19.02804,31.62871,0,0,0,0,0,0,28.61,-80.6,9.79216,8.07847,0,0,0,45738.10163,26137.95255,52.81035,0.10553,NaN,244.14083,NaN,0.05646,5533665.133,1896.7635,2.25158,0.47934,0.54589,0.39576,0.04074,0.04284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00244,15.24,182.41469,90,0,2.7008,14.96213,1012.56664,340.36595,0.01,0.07112
0.87,6.01846,19.3449,31.69088,19.3449,31.69088,0,0,0,0,0,0,28.61,-80.6,9.79216,7.97768,0,0,0,45724.64232,26124.49324,52.80008,0.10551,NaN,244.12318,NaN,0.05739,5624334.872,1899.1179,2.3206,0.47934,0.54463,0.39575,0.04075,0.04284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00248,15.24,182.41469,90,0,2.71106,14.96088,1012.54413,340.36519,0.01,0.07168
0.88,6.2135,19.66237,31.75307,19.66237,31.75307,0,0,0,0,0,0,28.61,-80.6,9.79216,7.87984,0,0,0,45711.18302,26111.03394,52.7898,0.1055,NaN,244.10552,NaN,0.05832,5715194.833,1901.4723,2.39081,0.47935,0.5434,0.39575,0.04075,0.04285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00252,15.24,182.41469,90,0,2.72133,14.95961,1012.52126,340.36443,0.01,0.07221
0.89,6.41172,19.98047,31.81526,19.98047,31.81526,0,0,0,0,0,0,28.61,-80.6,9.79216,7.78483,0,0,0,45697.72371,26097.57463,52.77951,0.10548,NaN,244.08785,NaN,0.05925,5806244.299,1903.8267,2.46222,0.47936,0.54221,0.39574,0.04076,0.04285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00256,15.24,182.41469,90,0,2.73159,14.95832,1012.49801,340.36364,0.01,0.07272
0.9,6.61311,20.29919,31.87747,20.29919,31.87747,0,0,0,0,0,0,28.61,-80.6,9.79216,7.69252,0,0,0,45684.2644,26084.11532,52.76923,0.10546,NaN,244.07017,NaN,0.06018,5897482.592,1906.1811,2.53483,0.47937,0.54106,0.39574,0.04077,0.04286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026,15.24,182.41469,90,0,2.74186,14.95701,1012.47439,340.36285,0.01,0.07859
0.91,6.8177,20.61858,31.944,20.61858,31.944,0,0,0,0,0,0,28.61,-80.6,9.79216,7.73842,0,0,0,45670.69146,26070.54238,52.75885,0.10545,NaN,244.05233,NaN,0.06114,5990831.216,1908.73771,2.61858,0.47937,0.54164,0.39574,0.04077,0.04286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00264,15.24,182.41469,90,0,2.80182,14.95568,1012.4504,340.36205,0.01,0.0793
0.92,7.02549,20.9389,32.03721,20.9389,32.03721,0,0,0,0,0,0,28.61,-80.6,9.79216,7.78258,0,0,0,45657.00487,26056.85579,52.74839,0.10543,NaN,244.03433,NaN,0.06209,6084445.162,1912.50759,2.70391,0.47938,0.54221,0.39573,0.04078,0.04287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00268,15.24,182.41469,90,0,2.86179,14.95433,1012.42603,340.36123,0.01,0.0799
0.93,7.23649,21.2602,32.13488,21.2602,32.13488,0,0,0,0,0,0,28.61,-80.6,9.79216,7.82504,0,0,0,45643.31829,26043.16921,52.73792,0.10542,NaN,244.01632,NaN,0.06305,6178336.691,1916.47968,2.79084,0.47939,0.54275,0.39573,0.04079,0.04288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00272,15.24,182.41469,90,0,2.92175,14.95296,1012.40128,340.3604,0.01,0.0805
0.94,7.4507,21.58247,32.23256,21.58247,32.23256,0,0,0,0,0,0,28.61,-80.6,9.79216,7.86587,0,0,0,45629.6317,26029.48262,52.72745,0.1054,NaN,243.9983,NaN,0.06401,6272505.592,1920.45176,2.87938,0.4794,0.54328,0.39572,0.0408,0.04288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00276,15.24,182.41469,90,0,2.98171,14.95157,1012.37616,340.35955,0.01,0.08101
0.95,7.66814,21.90572,32.33027,21.90572,32.33027,0,0,0,0,0,0,28.61,-80.6,9.79215,7.90515,0,0,0,45615.94512,26015.79604,52.71698,0.10538,NaN,243.98027,NaN,0.06498,6366951.619,1924.42385,2.96954,0.47941,0.54378,0.39572,0.0408,0.04289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028,15.24,182.41469,90,0,3.04167,14.95016,1012.35066,340.3587,0.01,0.08154
0.96,7.88882,22.22994,32.42809,22.22994,32.42809,0,0,0,0,0,0,28.61,-80.6,9.79215,7.89622,0,0,0,45602.25853,26002.10945,52.7065,0.10537,NaN,243.96222,NaN,0.06594,6460941.894,1928.39594,3.05732,0.47942,0.54368,0.39571,0.04081,0.04289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00285,15.24,182.41469,90,0,3.08316,14.94872,1012.32477,340.35783,0.01,0.08205
0.97,8.11274,22.55515,32.52594,22.55515,32.52594,0,0,0,0,0,0,28.61,-80.6,9.79215,7.88721,0,0,0,45588.57195,25988.42286,52.69602,0.10535,NaN,243.94417,NaN,0.0669,6555206.601,1932.36803,3.14662,0.47943,0.54358,0.39571,0.04082,0.0429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00289,15.24,182.41469,90,0,3.12465,14.94727,1012.29851,340.35694,0.01,0.08256
0.98,8.33993,22.88133,32.62381,22.88133,32.62381,0,0,0,0,0,0,28.61,-80.6,9.79215,7.87812,0,0,0,45574.88536,25974.73628,52.68554,0.10533,NaN,243.9261,NaN,0.06787,6649745.735,1936.34012,3.23746,0.47943,0.54347,0.3957,0.04083,0.0429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00293,15.24,182.41469,90,0,3.16614,14.94579,1012.27187,340.35605,0.01,0.08307
0.99,8.57037,23.2085,32.72171,23.2085,32.72171,0,0,0,0,0,0,28.61,-80.6,9.79215,7.86896,0,0,0,45561.19877,25961.04969,52.67505,0.10532,NaN,243.90803,NaN,0.06884,6744559.289,1940.31221,3.32984,0.47944,0.54337,0.3957,0.04084,0.04291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00297,15.24,182.41469,90,0,3.20763,14.94429,1012.24484,340.35514,0.01,0.08358
1,8.8041,23.53664,32.81963,23.53664,32.81963,0,0,0,0,0,0,28.61,-80.6,9.79215,7.85974,0,0,0,45547.51219,25947.36311,52.66456,0.1053,NaN,243.88994,NaN,0.06981,6839647.256,1944.28429,3.42377,0.47945,0.54326,0.39569,0.04085,0.04292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00301,15.24,182.41469,90,0,3.24912,14.94277,1012.21743,340.35422,0.01,0.08409
1.01,9.04111,23.86577,32.91922,23.86577,32.91922,0,0,0,0,0,0,28.61,-80.6,9.79215,7.37339,0,0,0,45533.73539,25933.58631,52.654,0.10528,NaN,243.87172,NaN,0.07071,6927300.261,1948.2808,3.47273,0.47946,0.53717,0.39569,0.04085,0.04292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00306,15.24,182.41469,90,0,3.08835,14.94123,1012.18963,340.35329,0.01,0.08459
1.02,9.28142,24.19599,33.02749,24.19599,33.02749,0,0,0,0,0,0,28.61,-80.6,9.79215,6.89894,0,0,0,45519.74808,25919.599,52.64328,0.10527,NaN,243.85321,NaN,0.07161,7015744.285,1952.66248,3.5232,0.47947,0.53131,0.39568,0.04086,0.04293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031,15.24,182.41469,90,0,2.92758,14.93967,1012.16144,340.35234,0.01,0.08509
1.03,9.52504,24.52732,33.13872,24.52732,33.13872,0,0,0,0,0,0,28.61,-80.6,9.79215,6.43606,0,0,0,45505.76078,25905.6117,52.63255,0.10525,NaN,243.8347,NaN,0.07252,7104970.475,1957.17708,3.57542,0.47948,0.52572,0.39568,0.04087,0.04293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00314,15.24,182.41469,90,0,2.76681,14.93809,1012.13287,340.35138,0.01,0.0856
1.04,9.77197,24.85975,33.24997,24.85975,33.24997,0,0,0,0,0,0,28.61,-80.6,9.79215,5.98445,0,0,0,45491.77347,25891.62439,52.62182,0.10523,NaN,243.81617,NaN,0.07344,7194962.236,1961.69169,3.62962,0.47949,0.52042,0.39567,0.04088,0.04294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00318,15.24,182.41469,90,0,2.60604,14.93648,1012.10391,340.35041,0.01,0.08611
1.05,10.02224,25.19331,33.36123,25.19331,33.36123,0,0,0,0,0,0,28.61,-80.6,9.79215,5.54379,0,0,0,45477.78616,25877.63708,52.61108,0.10522,NaN,243.79763,NaN,0.07437,7285703.534,1966.20629,3.68603,0.4795,0.51541,0.39566,0.04089,0.04295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00323,15.24,182.41469,90,0,2.44527,14.93486,1012.07456,340.34942,0.01,0.08666
1.065,10.4039,25.69563,33.49932,25.69563,33.49989,0.00001,0.00001,0.00002,40.7526,0.00252,0.19539,28.61,-80.6,9.79215,6.75171,0,0.01276,-0.00001,45456.80521,25856.65613,52.59497,0.10519,252.83021,243.76979,0.59452,0.07603,7447670.742,1971.84954,3.95757,0.47952,0.52956,0.39565,0.0409,0.04296,1.20418,0.71586,-0.00049,0,0,0,0,0,0.00329,15.24,182.41469,89.99991,-139.995,3.04462,14.93237,1012.0298,340.34792,0.015,0.08723
1.0875,10.99058,26.45365,33.70595,26.45365,33.7072,0.0001,0.00009,0.00013,40.64474,0.00795,0.2899,28.61,-80.6,9.79215,8.46159,0,0.03359,0.00001,45425.33377,25825.18469,52.5708,0.10515,250.23739,243.728,0.42713,0.07858,7697689.142,1980.31442,4.39892,0.47954,0.55099,0.39564,0.04093,0.04298,1.66686,0.7118,-0.00048,0,0,0,0,0.00001,0.00339,15.24,182.41469,89.99939,-140.00226,3.94364,14.92856,1011.96099,340.34561,0.0225,0.08776
1.12125,11.90273,27.60018,33.99592,27.60019,33.99777,0.00045,0.00038,0.00059,40.52824,0.01946,0.3545,28.61,-80.6,9.79214,9.13925,0,0.06569,-0.00002,45377.77538,25777.6263,52.53424,0.1051,249.35316,243.66472,0.37326,0.08214,8045531.325,1991.88523,4.88101,0.47958,0.55962,0.39562,0.04096,0.043,1.86749,0.69667,0.00047,0,0,0,0,0.00003,0.00353,15.24,182.41469,89.99772,-139.99874,4.46116,14.92263,1011.85401,340.34202,0.03375,0.08832
1.17125,13.32547,29.31016,34.2351,29.31019,34.23654,0.00153,0.0013,0.00201,40.45686,0.03703,0.31407,28.61,-80.6,9.79214,7.85115,0,0.12075,-0.00002,45306.75814,25706.60906,52.47957,0.10501,251.11098,243.56999,0.49482,0.08694,8514535.831,2000.03827,5.30828,0.47964,0.54336,0.39558,0.04101,0.04304,1.49461,0.739,-0.00025,0,0,0,0,0.00009,0.00375,15.24,182.41469,89.99308,-139.99467,4.08276,14.91338,1011.68714,340.33641,0.05,0.08887
1.22125,14.83401,31.032,34.46583,31.03204,34.46681,0.0032,0.00273,0.00421,40.44361,0.05054,0.26003,28.61,-80.6,9.79214,6.49362,0,0.18402,-0.00002,45235.68436,25635.53528,52.42478,0.10493,253.29315,243.47489,0.64424,0.09177,8986911.267,2007.76859,5.73222,0.4797,0.52665,0.39555,0.04107,0.04308,1.13995,0.73439,0.00014,0,0,0,0,0.00019,0.00397,15.24,182.41469,89.98549,-139.99681,3.59023,14.90358,1011.51022,340.33047,0.05,0.08941
1.27125,16.42872,32.75668,34.5179,32.75675,34.5197,0.00538,0.00458,0.00707,40.44975,0.06453,0.35243,28.61,-80.6,9.79213,7.47336,0,0.25451,-0.00006,45164.46873,25564.31965,52.3698,0.10484,251.69248,243.37929,0.54549,0.09708,9505413.355,2007.79288,6.5608,0.47977,0.53876,0.39551,0.04113,0.04313,1.39205,0.75948,-0.00039,0,0,0,0,0.00032,0.00419,15.24,182.41469,89.97455,-139.99733,4.37568,14.89321,1011.32319,340.32419,0.05,0.08994
1.32125,18.10966,34.48132,34.51882,34.48143,34.52222,0.00824,0.00702,0.01083,40.44967,0.087,0.4843,28.61,-80.6,9.79213,8.6557,0,0.33612,-0.00005,45093.17029,25493.02121,52.31467,0.10476,250.00479,243.28329,0.44104,0.1025,10034363.89,2005.62157,7.5161,0.47984,0.5538,0.39547,0.0412,0.04318,1.72366,0.75951,0.00011,0,0,0,0,0.0005,0.00441,15.24,182.41469,89.95981,-139.99911,5.36162,14.88229,1011.12604,340.31757,0.05,0.09049
1.37125,19.87709,36.21648,34.73097,36.21665,34.73437,0.01201,0.01024,0.01578,40.44075,0.11125,0.48558,28.61,-80.6,9.79212,8.27123,0,0.42777,0,45021.68318,25421.5341,52.25931,0.10467,250.53682,243.18672,0.48229,0.10756,10527862.23,2012.68404,8.20273,0.47992,0.549,0.39543,0.04127,0.04323,1.61266,0.77714,-0.00014,0,0,0,0,0.00073,0.00463,15.24,182.41469,89.94075,-140.001,5.41434,14.8708,1010.91875,340.3106,0.05,0.09105
1.42125,21.73166,37.96647,35.02765,37.96672,35.03102,0.01671,0.01424,0.02195,40.43092,0.13552,0.4859,28.61,-80.6,9.79212,7.9452,0,0.53029,-0.00009,44949.82805,25349.67897,52.20358,0.10458,251.00923,243.08934,0.51968,0.11267,11026664.67,2023.54023,8.93311,0.48,0.54496,0.39538,0.04134,0.04328,1.52102,0.78973,-0.00046,0,0,0,0,0.00103,0.00485,15.24,182.41469,89.91685,-140.00201,5.49051,14.85874,1010.70124,340.3033,0.05,0.09159
1.47125,23.67445,39.74595,35.62184,39.74627,35.62398,0.02233,0.01902,0.02934,40.42261,0.15899,0.39099,28.61,-80.6,9.79211,6.79501,0,0.64439,-0.00004,44876.95219,25276.80311,52.14697,0.1045,252.81642,242.99027,0.64476,0.11765,11512213.92,2047.48523,9.48368,0.48008,0.53071,0.39534,0.04141,0.04333,1.21561,0.78283,0.00037,0,0,0,0,0.00139,0.00508,15.24,182.41469,89.88753,-140.00308,4.97482,14.84612,1010.47338,340.29565,0.05,0.09213
1.52125,25.7071,41.56023,36.31463,41.5606,36.31583,0.02869,0.02443,0.03768,40.41896,0.1742,0.29481,28.61,-80.6,9.7921,5.74439,0,0.75899,-0.00008,44803.66963,25203.52055,52.08996,0.10441,254.72249,242.89032,0.77639,0.12278,12011983.19,2075.79674,10.08642,0.48016,0.51839,0.39529,0.04149,0.04339,0.96156,0.74492,0.00006,0,0,0,0,0.00177,0.00531,15.24,182.41469,89.85244,-140.00447,4.46214,14.8329,1010.23499,340.28764,0.05,0.09267
