time,thrust
5.654,3926.8829
5.655,3926.6598
5.656,3926.4366
5.657,3926.2134
5.658,3925.9902
5.659,3925.767
5.66,3925.5438
5.661,3925.3205
5.662,3925.0973
5.663,3924.874
5.664,3924.6508
5.665,3924.4275
5.666,3924.2042
5.667,3923.9809
5.668,3923.7576
5.669,3923.5342
5.67,3923.3109
5.671,3923.0875
5.672,3922.8642
5.673,3922.6408
5.674,3922.4174
5.675,3922.194
5.676,3921.9706
5.677,3921.7472
5.678,3921.5238
5.679,3921.3003
5.68,3921.0769
5.681,3920.8534
5.682,3920.6299
5.683,3920.4064
5.684,3920.1829
5.685,3919.9594
5.686,3919.7359
5.687,3919.5123
5.688,3919.2888
5.689,3919.0652
5.69,3918.8416
5.691,3918.6181
5.692,3918.3945
5.693,3918.1708
5.694,3917.9472
5.695,3917.7236
5.696,3917.4999
5.697,3917.2763
5.698,3917.0526
5.699,3916.8289
5.7,3916.6053
5.701,3916.3816
5.702,3916.1578
5.703,3915.9341
5.704,3915.7104
5.705,3915.4866
5.706,3915.2629
5.707,3915.0391
5.708,3914.8153
5.709,3914.5915
5.71,3914.3677
5.711,3914.1439
5.712,3913.92
5.713,3913.6962
5.714,3913.4723
5.715,3913.2485
5.716,3913.0246
5.717,3912.8007
5.718,3912.5768
5.719,3912.3529
5.72,3912.129
5.721,3911.905
5.722,3911.6811
5.723,3911.4571
5.724,3911.2331
5.725,3911.0092
5.726,3910.7852
5.727,3910.5612
5.728,3910.3371
5.729,3910.1131
5.73,3909.8891
5.731,3909.665
5.732,3909.4409
5.733,3909.2169
5.734,3908.9928
5.735,3908.7687
5.736,3908.5446
5.737,3908.3204
5.738,3908.0963
5.739,3907.8722
5.74,3907.648
5.741,3907.4238
5.742,3907.1996
5.743,3906.9755
5.744,3906.7512
5.745,3906.527
5.746,3906.3028
5.747,3906.0786
5.748,3905.8543
5.749,3905.63
5.75,3905.4058
5.751,3905.1815
5.752,3904.9572
5.753,3904.7329
5.754,3904.5085
5.755,3904.2842
5.756,3904.0599
5.757,3903.8355
5.758,3903.6111
5.759,3903.3868
5.76,3903.1624
5.761,3902.938
5.762,3902.7135
5.763,3902.4891
5.764,3902.2647
5.765,3902.0402
5.766,3901.8158
5.767,3901.5913
5.768,3901.3668
5.769,3901.1423
5.77,3900.9178
5.771,3900.6933
5.772,3900.4687
5.773,3900.2442
5.774,3900.0196
5.775,3899.7951
5.776,3899.5705
5.777,3899.3459
5.778,3899.1213
5.779,3898.8967
5.78,3898.672
5.781,3898.4474
5.782,3898.2227
5.783,3897.9981
5.784,3897.7734
5.785,3897.5487
5.786,3897.324
5.787,3897.0993
5.788,3896.8746
5.789,3896.6499
5.79,3896.4251
5.791,3896.2004
5.792,3895.9756
5.793,3895.7508
5.794,3895.526
5.795,3895.3012
5.796,3895.0764
5.797,3894.8516
5.798,3894.6268
5.799,3894.4019
5.8,3894.177
5.801,3893.9522
5.802,3893.7273
5.803,3893.5024
5.804,3893.2775
5.805,3893.0526
5.806,3892.8276
5.807,3892.6027
5.808,3892.3777
5.809,3892.1528
5.81,3891.9278
5.811,3891.7028
5.812,3891.4778
5.813,3891.2528
5.814,3891.0278
5.815,3890.8027
5.816,3890.5777
5.817,3890.3526
5.818,3890.1276
5.819,3889.9025
5.82,3889.6774
5.821,3889.4523
5.822,3889.2271
5.823,3889.002
5.824,3888.7769
5.825,3888.5517
5.826,3888.3266
5.827,3888.1014
5.828,3887.8762
5.829,3887.651
5.83,3887.4258
5.831,3887.2006
5.832,3886.9753
5.833,3886.7501
5.834,3886.5248
5.835,3886.2996
5.836,3886.0743
5.837,3885.849
5.838,3885.6237
5.839,3885.3984
5.84,3885.173
5.841,3884.9477
5.842,3884.7223
5.843,3884.497
5.844,3884.2716
5.845,3884.0462
5.846,3883.8208
5.847,3883.5954
5.848,3883.37
5.849,3883.1445
5.85,3882.9191
5.851,3882.6936
5.852,3882.4682
5.853,3882.2427
5.854,3882.0172
5.855,3881.7917
5.856,3881.5662
5.857,3881.3407
5.858,3881.1151
5.859,3880.8896
5.86,3880.664
5.861,3880.4384
5.862,3880.2129
5.863,3879.9873
5.864,3879.7616
5.865,3879.536
5.866,3879.3104
5.867,3879.0847
5.868,3878.8591
5.869,3878.6334
5.87,3878.4077
5.871,3878.1821
5.872,3877.9564
5.873,3877.7306
5.874,3877.5049
5.875,3877.2792
5.876,3877.0534
5.877,3876.8277
5.878,3876.6019
5.879,3876.3761
5.88,3876.1503
5.881,3875.9245
5.882,3875.6987
5.883,3875.4729
5.884,3875.247
5.885,3875.0212
5.886,3874.7953
5.887,3874.5694
5.888,3874.3435
5.889,3874.1176
5.89,3873.8917
5.891,3873.6658
5.892,3873.4399
5.893,3873.2139
5.894,3872.9879
5.895,3872.762
5.896,3872.536
5.897,3872.31
5.898,3872.084
5.899,3871.858
5.9,3871.6319
5.901,3871.4059
5.902,3871.1799
5.903,3870.9538
5.904,3870.7277
5.905,3870.5016
5.906,3870.2755
5.907,3870.0494
5.908,3869.8233
5.909,3869.5972
5.91,3869.371
5.911,3869.1448
5.912,3868.9187
5.913,3868.6925
5.914,3868.4663
5.915,3868.2401
5.916,3868.0139
5.917,3867.7877
5.918,3867.5614
5.919,3867.3352
5.92,3867.1089
5.921,3866.8826
5.922,3866.6563
5.923,3866.43
5.924,3866.2037
5.925,3792.6946
5.926,3783.0079
5.927,3773.3643
5.928,3763.7636
5.929,3754.2056
5.93,3744.6899
5.931,3735.2163
5.932,3725.7846
5.933,3716.3944
5.934,3707.0456
5.935,3697.7378
5.936,3688.4709
5.937,3679.2445
5.938,3670.0585
5.939,3660.9126
5.94,3651.8065
5.941,3642.74
5.942,3633.7129
5.943,3624.7249
5.944,3615.7759
5.945,3606.8655
5.946,3597.9935
5.947,3589.1598
5.948,3580.3641
5.949,3571.6061
5.95,3562.8857
5.951,3554.2026
5.952,3545.5566
5.953,3536.9474
5.954,3528.375
5.955,3519.839
5.956,3511.3393
5.957,3502.8757
5.958,3494.4478
5.959,3486.0556
5.96,3477.6988
5.961,3469.3773
5.962,3461.0907
5.963,3452.839
5.964,3444.6219
5.965,3436.4392
5.966,3428.2908
5.967,3420.1764
5.968,3412.0958
5.969,3404.0489
5.97,3396.0355
5.971,3388.0553
5.972,3380.1082
5.973,3372.1941
5.974,3364.3127
5.975,3356.4638
5.976,3348.6472
5.977,3340.8629
5.978,3333.1105
5.979,3325.39
5.98,3317.7011
5.981,3310.0437
5.982,3302.4176
5.983,3294.8227
5.984,3287.2587
5.985,3279.7255
5.986,3272.2229
5.987,3264.7508
5.988,3257.309
5.989,3249.8973
5.99,3242.5155
5.991,3235.1636
5.992,3227.8413
5.993,3220.5485
5.994,3213.285
5.995,3206.0507
5.996,3198.8454
5.997,3191.6689
5.998,3184.5212
5.999,3177.402
6,3170.3112
6.001,3163.2486
6.002,3156.2141
6.003,3149.2076
6.004,3142.2288
6.005,3135.2777
6.006,3128.3542
6.007,3121.459
6.008,3114.5913
6.009,3107.7507
6.01,3100.9369
6.011,3094.15
6.012,3087.3897
6.013,3080.6558
6.014,3073.9484
6.015,3067.2672
6.016,3060.6121
6.017,3053.9829
6.018,3047.3796
6.019,3040.8019
6.02,3034.2498
6.021,3027.7231
6.022,3021.2217
6.023,3014.7455
6.024,3008.2943
6.025,3001.868
6.026,2995.4664
6.027,2989.0895
6.028,2982.7372
6.029,2976.4092
6.03,2970.1055
6.031,2963.8259
6.032,2957.5704
6.033,2951.3387
6.034,2945.1309
6.035,2938.9466
6.036,2932.786
6.037,2926.6487
6.038,2920.5347
6.039,2914.444
6.04,2908.3762
6.041,2902.3315
6.042,2896.3095
6.043,2890.3103
6.044,2884.3337
6.045,2878.3795
6.046,2872.4478
6.047,2866.5383
6.048,2860.6509
6.049,2854.7856
6.05,2848.9422
6.051,2843.1207
6.052,2837.3208
6.053,2831.5426
6.054,2825.7858
6.055,2820.0505
6.056,2814.3364
6.057,2808.6435
6.058,2802.9716
6.059,2797.3208
6.06,2791.6908
6.061,2786.0815
6.062,2780.493
6.063,2774.925
6.064,2769.3774
6.065,2763.8502
6.066,2758.3432
6.067,2752.8564
6.068,2747.3897
6.069,2741.9429
6.07,2736.516
6.071,2731.1088
6.072,2725.7213
6.073,2720.3534
6.074,2715.0049
6.075,2709.6759
6.076,2704.3661
6.077,2699.0755
6.078,2693.804
6.079,2688.5515
6.08,2683.318
6.081,2678.1032
6.082,2672.9072
6.083,2667.7298
6.084,2662.571
6.085,2657.4307
6.086,2652.3087
6.087,2647.205
6.088,2642.1195
6.089,2637.0521
6.09,2632.0027
6.091,2626.9712
6.092,2621.9576
6.093,2616.9618
6.094,2611.9837
6.095,2607.0231
6.096,2602.08
6.097,2597.1544
6.098,2592.2461
6.099,2587.3551
6.1,2582.4813
6.101,2577.6245
6.102,2572.7848
6.103,2567.962
6.104,2563.156
6.105,2558.3669
6.106,2553.5944
6.107,2548.8385
6.108,2544.0993
6.109,2539.3765
6.11,2534.6702
6.111,2529.9801
6.112,2525.3063
6.113,2520.6487
6.114,2516.0071
6.115,2511.3816
6.116,2506.772
6.117,2502.1783
6.118,2497.6003
6.119,2493.0381
6.12,2488.4915
6.121,2483.9604
6.122,2479.4449
6.123,2474.9448
6.124,2470.46
6.125,2465.9905
6.126,2461.5362
6.127,2457.097
6.128,2452.673
6.129,2448.2639
6.13,2443.8697
6.131,2439.4904
6.132,2435.1259
6.133,2430.7761
6.134,2426.4409
6.135,2422.1203
6.136,2417.8143
6.137,2413.5226
6.138,2409.2454
6.139,2404.9825
6.14,2400.7338
6.141,2396.4993
6.142,2392.2789
6.143,2388.0726
6.144,2383.8803
6.145,2379.7019
6.146,2375.5373
6.147,2371.3866
6.148,2367.2495
6.149,2363.1262
6.15,2359.0164
6.151,2354.9202
6.152,2350.8375
6.153,2346.7682
6.154,2342.7122
6.155,2338.6696
6.156,2334.6402
6.157,2330.6239
6.158,2326.6208
6.159,2322.6307
6.16,2318.6537
6.161,2314.6896
6.162,2310.7383
6.163,2306.7999
6.164,2302.8742
6.165,2298.9613
6.166,2295.0609
6.167,2291.1732
6.168,2287.298
6.169,2283.4353
6.17,2279.585
6.171,2275.7471
6.172,2271.9215
6.173,2268.1081
6.174,2264.3069
6.175,2260.5179
6.176,2256.741
6.177,2252.9761
6.178,2249.2231
6.179,2245.4821
6.18,2241.753
6.181,2238.0357
6.182,2234.3301
6.183,2230.6364
6.184,2226.9551
6.185,2223.2854
6.186,2219.6272
6.187,2215.9806
6.188,2212.3454
6.189,2208.7216
6.19,2205.1092
6.191,2201.508
6.192,2197.9181
6.193,2194.3394
6.194,2190.7718
6.195,2187.2153
6.196,2183.6699
6.197,2180.1355
6.198,2176.612
6.199,2173.0994
6.2,2169.5977
6.201,2166.1068
6.202,2162.6266
6.203,2159.1571
6.204,2155.6983
6.205,2152.2502
6.206,2148.8125
6.207,2145.3854
6.208,2141.9688
6.209,2138.5626
6.21,2135.1668
6.211,2131.7813
6.212,2128.4061
6.213,2125.0412
6.214,2121.6864
6.215,2118.3418
6.216,2115.0073
6.217,2111.6829
6.218,2108.3685
6.219,2105.0641
6.22,2101.7696
6.221,2098.485
6.222,2095.2103
6.223,2091.9453
6.224,2088.6901
6.225,2085.4447
6.226,2082.2089
6.227,2078.9827
6.228,2075.7662
6.229,2072.5592
6.23,2069.3617
6.231,2066.1736
6.232,2062.995
6.233,2059.8258
6.234,2056.6659
6.235,2053.5153
6.236,2050.374
6.237,2047.2419
6.238,2044.119
6.239,2041.0053
6.24,2037.9006
6.241,2034.805
6.242,2031.7184
6.243,2028.6408
6.244,2025.5722
6.245,2022.5125
6.246,2019.4616
6.247,2016.4196
6.248,2013.3864
6.249,2010.3619
6.25,2007.3461
6.251,2004.339
6.252,2001.3406
6.253,1998.3508
6.254,1995.3695
6.255,1992.3968
6.256,1989.4326
6.257,1986.4768
6.258,1983.5295
6.259,1980.5905
6.26,1977.6599
6.261,1974.7376
6.262,1971.8236
6.263,1968.9178
6.264,1966.0203
6.265,1963.1309
6.266,1960.2497
6.267,1957.3765
6.268,1954.5114
6.269,1951.6544
6.27,1948.8054
6.271,1945.9643
6.272,1943.1312
6.273,1940.306
6.274,1937.4886
6.275,1934.6791
6.276,1931.8774
6.277,1929.0834
6.278,1926.2972
6.279,1923.5187
6.28,1920.7478
6.281,1917.9846
6.282,1915.229
6.283,1912.4809
6.284,1909.7404
6.285,1907.0075
6.286,1904.2819
6.287,1901.5639
6.288,1898.8532
6.289,1896.1499
6.29,1893.454
6.291,1890.7654
6.292,1888.0841
6.293,1885.4101
6.294,1882.7433
6.295,1880.0836
6.296,1877.4312
6.297,1874.7859
6.298,1872.1477
6.299,1869.5165
6.3,1866.8925
6.301,1864.2754
6.302,1861.6653
6.303,1859.0622
6.304,1856.4661
6.305,1853.8768
6.306,1851.2944
6.307,1848.7188
6.308,1846.1501
6.309,1843.5882
6.31,1841.033
6.311,1838.4845
6.312,1835.9428
6.313,1833.4077
6.314,1830.8793
6.315,1828.3575
6.316,1825.8423
6.317,1823.3337
6.318,1820.8316
6.319,1818.336
6.32,1815.8469
6.321,1813.3643
6.322,1810.8881
6.323,1808.4183
6.324,1805.9549
6.325,1803.4978
6.326,1801.0471
6.327,1798.6026
6.328,1796.1645
6.329,1793.7326
6.33,1791.3069
6.331,1788.8874
6.332,1786.4741
6.333,1784.0669
6.334,1781.6659
6.335,1779.2709
6.336,1776.882
6.337,1774.4992
6.338,1772.1224
6.339,1769.7516
6.34,1767.3867
6.341,1765.0279
6.342,1762.6749
6.343,1760.3278
6.344,1757.9867
6.345,1755.6513
6.346,1753.3218
6.347,1750.9981
6.348,1748.6802
6.349,1746.3681
6.35,1744.0616
6.351,1741.7609
6.352,1739.4659
6.353,1737.1765
6.354,1734.8928
6.355,1732.6147
6.356,1730.3422
6.357,1728.0753
6.358,1725.8139
6.359,1723.5581
6.36,1721.3078
6.361,1719.0629
6.362,1716.8235
6.363,1714.5896
6.364,1712.361
6.365,1710.1379
6.366,1707.9201
6.367,1705.7077
6.368,1703.5007
6.369,1701.2989
6.37,1699.1024
6.371,1696.9112
6.372,1694.7253
6.373,1692.5445
6.374,1690.369
6.375,1688.1987
6.376,1686.0335
6.377,1683.8734
6.378,1681.7185
6.379,1679.5687
6.38,1677.424
6.381,1675.2843
6.382,1673.1497
6.383,1671.0201
6.384,1668.8955
6.385,1666.7759
6.386,1664.6612
6.387,1662.5515
6.388,1660.4467
6.389,1658.3468
6.39,1656.2518
6.391,1654.1616
6.392,1652.0763
6.393,1649.9958
6.394,1647.9202
6.395,1645.8493
6.396,1643.7832
6.397,1641.7218
6.398,1639.6652
6.399,1637.6133
6.4,1635.566
6.401,1633.5235
6.402,1631.4856
6.403,1629.4523
6.404,1627.4237
6.405,1625.3997
6.406,1623.3802
6.407,1621.3653
6.408,1619.355
6.409,1617.3492
6.41,1615.3479
6.411,1613.3511
6.412,1611.3588
6.413,1609.3709
6.414,1607.3875
6.415,1605.4085
6.416,1603.434
6.417,1601.4638
6.418,1599.498
6.419,1597.5365
6.42,1595.5794
6.421,1593.6266
6.422,1591.6781
6.423,1589.7339
6.424,1587.794
6.425,1585.8583
6.426,1583.9269
6.427,1581.9997
6.428,1580.0767
6.429,1578.1579
6.43,1576.2433
6.431,1574.3328
6.432,1572.4265
6.433,1570.5243
6.434,1568.6262
6.435,1566.7322
6.436,1564.8423
6.437,1562.9564
6.438,1561.0746
6.439,1559.1968
6.44,1557.3231
6.441,1555.4533
6.442,1553.5876
6.443,1551.7258
6.444,1549.8679
6.445,1548.014
6.446,1546.1641
6.447,1544.318
6.448,1542.4759
6.449,1540.6376
6.45,1538.8032
6.451,1536.9726
6.452,1535.1459
6.453,1533.323
6.454,1531.5039
6.455,1529.6886
6.456,1527.877
6.457,1526.0693
6.458,1524.2653
6.459,1522.465
6.46,1520.6684
6.461,1518.8756
6.462,1517.0865
6.463,1515.301
6.464,1513.5192
6.465,1511.741
6.466,1509.9665
6.467,1508.1956
6.468,1506.4284
6.469,1504.6647
6.47,1502.9046
6.471,1501.1481
6.472,1499.3951
6.473,1497.6457
6.474,1495.8998
6.475,1494.1574
6.476,1492.4186
6.477,1490.6832
6.478,1488.9513
6.479,1487.2229
6.48,1485.4979
6.481,1483.7764
6.482,1482.0582
6.483,1480.3435
6.484,1478.6323
6.485,1476.9243
6.486,1475.2198
6.487,1473.5186
6.488,1471.8208
6.489,1470.1264
6.49,1468.4352
6.491,1466.7474
6.492,1465.0628
6.493,1463.3816
6.494,1461.7036
6.495,1460.0289
6.496,1458.3575
6.497,1456.6893
6.498,1455.0243
6.499,1453.3625
6.5,1451.704
6.501,1450.0486
6.502,1448.3965
6.503,1446.7474
6.504,1445.1016
6.505,1443.4589
6.506,1441.8193
6.507,1440.1829
6.508,1438.5496
6.509,1436.9194
6.51,1435.2922
6.511,1433.6682
6.512,1432.0472
6.513,1430.4293
6.514,1428.8144
6.515,1427.2025
6.516,1425.5937
6.517,1423.9879
6.518,1422.3851
6.519,1420.7853
6.52,1419.1885
6.521,1417.5946
6.522,1416.0037
6.523,1414.4157
6.524,1412.8307
6.525,1411.2486
6.526,1409.6695
6.527,1408.0932
6.528,1406.5198
6.529,1404.9493
6.53,1403.3817
6.531,1401.817
6.532,1400.2551
6.533,1398.696
6.534,1397.1398
6.535,1395.5864
6.536,1394.0358
6.537,1392.488
6.538,1390.9431
6.539,1389.4009
6.54,1387.8614
6.541,1386.3248
6.542,1384.7909
6.543,1383.2597
6.544,1381.7313
6.545,1380.2056
6.546,1378.6826
6.547,1377.1623
6.548,1375.6447
6.549,1374.1298
6.55,1372.6176
6.551,1371.1081
6.552,1369.6012
6.553,1368.0969
6.554,1366.5953
6.555,1365.0964
6.556,1363.6
6.557,1362.1063
6.558,1360.6151
6.559,1359.1266
6.56,1357.6406
6.561,1356.1572
6.562,1354.6764
6.563,1353.1982
6.564,1351.7225
6.565,1350.2493
6.566,1348.7787
6.567,1347.3105
6.568,1345.8449
6.569,1344.3819
6.57,1342.9213
6.571,1341.4631
6.572,1340.0075
6.573,1338.5544
6.574,1337.1037
6.575,1335.6554
6.576,1334.2096
6.577,1332.7662
6.578,1331.3253
6.579,1329.8868
6.58,1328.4508
6.581,1327.0176
6.582,1325.5868
6.583,1324.1583
6.584,1322.7323
6.585,1321.3086
6.586,1319.8873
6.587,1318.4683
6.588,1317.0517
6.589,1315.6374
6.59,1314.2254
6.591,1312.8158
6.592,1311.4085
6.593,1310.0034
6.594,1308.6007
6.595,1307.2003
6.596,1305.8021
6.597,1304.4063
6.598,1303.0126
6.599,1301.6213
6.6,1300.2322
6.601,1298.8453
6.602,1297.4607
6.603,1296.0783
6.604,1294.6981
6.605,1293.3201
6.606,1291.9444
6.607,1290.5708
6.608,1289.1995
6.609,1287.8303
6.61,1286.4633
6.611,1285.0984
6.612,1283.7357
6.613,1282.3752
6.614,1281.0168
6.615,1279.6606
6.616,1278.3065
6.617,1276.9545
6.618,1275.6047
6.619,1274.2569
6.62,1272.9113
6.621,1271.5677
6.622,1270.2263
6.623,1268.8869
6.624,1267.5496
6.625,1266.2144
6.626,1264.8812
6.627,1263.5502
6.628,1262.2211
6.629,1260.8941
6.63,1259.5691
6.631,1258.2462
6.632,1256.9253
6.633,1255.6064
6.634,1254.2895
6.635,1252.9746
6.636,1251.6618
6.637,1250.3509
6.638,1249.042
6.639,1247.735
6.64,1246.4301
6.641,1245.1271
6.642,1243.826
6.643,1242.527
6.644,1241.2298
6.645,1239.9346
6.646,1238.6414
6.647,1237.3501
6.648,1236.0606
6.649,1234.7731
6.65,1233.4876
6.651,1232.2039
6.652,1230.9221
6.653,1229.6422
6.654,1228.3642
6.655,1227.0881
6.656,1225.8138
6.657,1224.5414
6.658,1223.2709
6.659,1222.0022
6.66,1220.7354
6.661,1219.4704
6.662,1218.2073
6.663,1216.946
6.664,1215.6865
6.665,1214.4288
6.666,1213.173
6.667,1211.9189
6.668,1210.6667
6.669,1209.4162
6.67,1208.1676
6.671,1206.9207
6.672,1205.6756
6.673,1204.4323
6.674,1203.1908
6.675,1201.951
6.676,1200.713
6.677,1199.4767
6.678,1198.2422
6.679,1197.0094
6.68,1195.7784
6.681,1194.5491
6.682,1193.3215
6.683,1192.0957
6.684,1190.8715
6.685,1189.6491
6.686,1188.4284
6.687,1187.2093
6.688,1185.992
6.689,1184.7764
6.69,1183.5624
6.691,1182.3501
6.692,1181.1395
6.693,1179.9306
6.694,1178.7299
6.695,1177.5327
6.696,1176.3372
6.697,1175.1433
6.698,1173.951
6.699,1172.7603
6.7,1171.5713
6.701,1170.3838
6.702,1169.198
6.703,1168.0137
6.704,1166.8311
6.705,1165.65
6.706,1164.4705
6.707,1163.2926
6.708,1162.1163
6.709,1160.9415
6.71,1159.7683
6.711,1158.5967
6.712,1157.4266
6.713,1156.2581
6.714,1155.0911
6.715,1153.9256
6.716,1152.7617
6.717,1151.5993
6.718,1150.4385
6.719,1149.2792
6.72,1148.1214
6.721,1146.9651
6.722,1145.8103
6.723,1144.657
6.724,1143.5052
6.725,1142.3549
6.726,1141.2062
6.727,1140.0589
6.728,1138.913
6.729,1137.7687
6.73,1136.6258
6.731,1135.4844
6.732,1134.3445
6.733,1133.206
6.734,1132.069
6.735,1130.9334
6.736,1129.7993
6.737,1128.6667
6.738,1127.5354
6.739,1126.4056
6.74,1125.2773
6.741,1124.1503
6.742,1123.0248
6.743,1121.9007
6.744,1120.7781
6.745,1119.6568
6.746,1118.5369
6.747,1117.4185
6.748,1116.3014
6.749,1115.1858
6.75,1114.0715
6.751,1112.9586
6.752,1111.8471
6.753,1110.737
6.754,1109.6283
6.755,1108.5209
6.756,1107.4149
6.757,1106.3102
6.758,1105.207
6.759,1104.105
6.76,1103.0044
6.761,1101.9052
6.762,1100.8073
6.763,1099.7108
6.764,1098.6156
6.765,1097.5217
6.766,1096.4292
6.767,1095.3379
6.768,1094.2481
6.769,1093.1595
6.77,1092.0722
6.771,1090.9863
6.772,1089.9016
6.773,1088.8183
6.774,1087.7362
6.775,1086.6555
6.776,1085.576
6.777,1084.4979
6.778,1083.421
6.779,1082.3454
6.78,1081.2711
6.781,1080.198
6.782,1079.1262
6.783,1078.0557
6.784,1076.9865
6.785,1075.9185
6.786,1074.8518
6.787,1073.7863
6.788,1072.7221
6.789,1071.6591
6.79,1070.5974
6.791,1069.5369
6.792,1068.4777
6.793,1067.4197
6.794,1066.3629
6.795,1065.3073
6.796,1064.253
6.797,1063.1999
6.798,1062.148
6.799,1061.0973
6.8,1060.0479
6.801,1058.9996
6.802,1057.9526
6.803,1056.9067
6.804,1055.862
6.805,1054.8186
6.806,1053.7763
6.807,1052.7352
6.808,1051.6953
6.809,1050.6566
6.81,1049.6191
6.811,1048.5827
6.812,1047.5476
6.813,1046.5135
6.814,1045.4807
6.815,1044.449
6.816,1043.4185
6.817,1042.3891
6.818,1041.3609
6.819,1040.3338
6.82,1039.3079
6.821,1038.2832
6.822,1037.2596
6.823,1036.2371
6.824,1035.2157
6.825,1034.1955
6.826,1033.1764
6.827,1032.1585
6.828,1031.1417
6.829,1030.126
6.83,1029.1114
6.831,1028.0979
6.832,1027.0855
6.833,1026.0743
6.834,1025.0642
6.835,1024.0551
6.836,1023.0472
6.837,1022.0404
6.838,1021.0346
6.839,1020.03
6.84,1019.0265
6.841,1018.024
6.842,1017.0226
6.843,1016.0223
6.844,1015.0231
6.845,1014.025
6.846,1013.028
6.847,1012.032
6.848,1011.0371
6.849,1010.0432
6.85,1009.0504
6.851,1008.0587
6.852,1007.0681
6.853,1006.0785
6.854,1005.0899
6.855,1004.1024
6.856,1003.116
6.857,1002.1306
6.858,1001.1462
6.859,1000.1629
6.86,999.18059
6.861,998.19935
6.862,997.21914
6.863,996.23996
6.864,995.2618
6.865,994.28468
6.866,993.30858
6.867,992.3335
6.868,991.35943
6.869,990.38639
6.87,989.41435
6.871,988.44333
6.872,987.47332
6.873,986.50431
6.874,985.53631
6.875,984.56931
6.876,983.6033
6.877,982.6383
6.878,981.67429
6.879,980.71127
6.88,979.74924
6.881,978.7882
6.882,977.82814
6.883,976.86906
6.884,975.91097
6.885,974.95385
6.886,973.99771
6.887,973.04255
6.888,972.08835
6.889,971.13513
6.89,970.18287
6.891,969.23157
6.892,968.28124
6.893,967.33187
6.894,966.38345
6.895,965.43599
6.896,964.48948
6.897,963.54393
6.898,962.59932
6.899,961.65566
6.9,960.71295
6.901,959.77118
6.902,958.83035
6.903,957.89045
6.904,956.9515
6.905,956.01347
6.906,955.07638
6.907,954.14022
6.908,953.20498
6.909,952.27067
6.91,951.33729
6.911,950.40482
6.912,949.47328
6.913,948.54265
6.914,947.61294
6.915,946.68414
6.916,945.75625
6.917,944.82927
6.918,943.9032
6.919,942.97803
6.92,942.05377
6.921,941.1304
6.922,940.20794
6.923,939.28637
6.924,938.3657
6.925,937.44592
6.926,936.52703
6.927,935.60904
6.928,934.69192
6.929,933.7757
6.93,932.86036
6.931,931.94589
6.932,931.03231
6.933,930.11961
6.934,929.20778
6.935,928.29683
6.936,927.38674
6.937,926.47753
6.938,925.56919
6.939,924.66171
6.94,923.7551
6.941,922.84934
6.942,921.94446
6.943,921.04042
6.944,920.13725
6.945,919.23493
6.946,918.33347
6.947,917.43285
6.948,916.53309
6.949,915.63418
6.95,914.73611
6.951,913.83888
6.952,912.9425
6.953,912.04696
6.954,911.15226
6.955,910.2584
6.956,909.36537
6.957,908.47318
6.958,907.58182
6.959,906.69129
6.96,905.80158
6.961,904.91271
6.962,904.02466
6.963,903.13744
6.964,902.25103
6.965,901.36545
6.966,900.48069
6.967,899.59674
6.968,898.71361
6.969,897.83129
6.97,896.94978
6.971,896.06909
6.972,895.1892
6.973,894.31012
6.974,893.43185
6.975,892.55438
6.976,891.67771
6.977,890.80184
6.978,889.92678
6.979,889.05251
6.98,888.17903
6.981,887.30635
6.982,886.43446
6.983,885.56337
6.984,884.69306
6.985,883.82354
6.986,882.95481
6.987,882.08686
6.988,881.2197
6.989,880.35332
6.99,879.48771
6.991,878.62289
6.992,877.75885
6.993,876.89558
6.994,876.03308
6.995,875.17136
6.996,874.3104
6.997,873.45022
6.998,872.59081
6.999,871.73216
7,870.87428
7.001,870.01716
7.002,869.16081
7.003,868.30521
7.004,867.45038
7.005,866.5963
7.006,865.74298
7.007,864.89041
7.008,864.0386
7.009,863.18754
7.01,862.33723
7.011,861.48767
7.012,860.63886
7.013,859.7908
7.014,858.94348
7.015,858.0969
7.016,857.25107
7.017,856.40598
7.018,855.56162
7.019,854.71801
7.02,853.87513
7.021,853.03299
7.022,852.19158
7.023,851.35091
7.024,850.51097
7.025,849.67175
7.026,848.83327
7.027,847.99551
7.028,847.15848
7.029,846.32217
7.03,845.48659
7.031,844.65173
7.032,843.81759
7.033,842.98417
7.034,842.15147
7.035,841.31949
7.036,840.48822
7.037,839.65766
7.038,838.82782
7.039,837.99869
7.04,837.17027
7.041,836.34256
7.042,835.51556
7.043,834.68927
7.044,833.86368
7.045,833.03879
7.046,832.21461
7.047,831.39113
7.048,830.56835
7.049,829.74627
7.05,828.92488
7.051,828.1042
7.052,827.28421
7.053,826.46491
7.054,825.64631
7.055,824.8284
7.056,824.01118
7.057,823.19465
7.058,822.37881
7.059,821.56365
7.06,820.74918
7.061,819.9354
7.062,819.1223
7.063,818.30988
7.064,817.49815
7.065,816.68709
7.066,815.87671
7.067,815.06702
7.068,814.25799
7.069,813.44965
7.07,812.64197
7.071,811.83497
7.072,811.02865
7.073,810.22299
7.074,809.41801
7.075,808.61369
7.076,807.81004
7.077,807.00706
7.078,806.20474
7.079,805.40308
7.08,804.60209
7.081,803.80177
7.082,803.0021
7.083,802.20309
7.084,801.40474
7.085,800.60705
7.086,799.81002
7.087,799.01364
7.088,798.21792
