type,time,cellADC1,cellADC2,pressureADC1,pressureADC2,kgf1,kgf2,mpa1,mpa2,fov,vov,pov,qd,abort,mov,ign1,ign2,rssi
0,2227927.00,8388488.00,8921936.00,100.00,485.00,-3.72,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2228129.00,8388355.00,8921848.00,99.00,485.00,-3.75,20.14,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2228332.00,8388619.00,8921995.00,99.00,485.00,-3.69,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-110
0,2228534.00,8388629.00,8921824.00,99.00,484.00,-3.69,20.14,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2228736.00,8388641.00,8921923.00,100.00,485.00,-3.68,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2228939.00,8388583.00,8921527.00,99.00,485.00,-3.70,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2229141.00,8388626.00,8921835.00,99.00,484.00,-3.69,20.14,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2229343.00,8388639.00,8921878.00,100.00,485.00,-3.69,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2229546.00,8388585.00,8922118.00,99.00,486.00,-3.70,20.16,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2229748.00,8388626.00,8921784.00,99.00,485.00,-3.69,20.14,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2229950.00,8388576.00,8921784.00,100.00,485.00,-3.70,20.14,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2230153.00,8388493.00,8922073.00,100.00,485.00,-3.72,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2230355.00,8388395.00,8922068.00,100.00,485.00,-3.74,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2230557.00,8388581.00,8922092.00,98.00,485.00,-3.70,20.15,-0.06,5.16,0,0,0,0,0,0,0,0,-128
0,2230760.00,8388627.00,8921753.00,100.00,485.00,-3.69,20.14,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2230962.00,8388618.00,8921766.00,100.00,486.00,-3.69,20.14,-0.03,5.17,0,0,0,0,0,0,0,0,-111
0,2231164.00,8388584.00,8922168.00,99.00,484.00,-3.70,20.16,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2231367.00,8388632.00,8922149.00,99.00,485.00,-3.69,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2231771.00,8388465.00,8922160.00,99.00,484.00,-3.72,20.16,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2231974.00,8388363.00,8922259.00,99.00,485.00,-3.75,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2232176.00,8388577.00,8922057.00,100.00,485.00,-3.70,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2232378.00,8388454.00,8922187.00,100.00,484.00,-3.73,20.16,-0.03,5.15,0,0,0,0,0,0,0,0,-128
0,2232581.00,8388370.00,8922079.00,99.00,486.00,-3.75,20.15,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2232783.00,8388338.00,8922089.00,99.00,485.00,-3.75,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2232985.00,8388532.00,8921825.00,99.00,485.00,-3.71,20.14,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2233188.00,8388595.00,8922244.00,99.00,484.00,-3.70,20.16,-0.04,5.15,0,0,0,0,0,0,0,0,-112
0,2233390.00,8388590.00,8922276.00,99.00,485.00,-3.70,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2233592.00,8388617.00,8922035.00,99.00,485.00,-3.69,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2233795.00,8388606.00,8921881.00,99.00,485.00,-3.69,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-111
0,2233997.00,8388608.00,8922172.00,100.00,485.00,-3.69,20.16,-0.03,5.16,0,0,0,0,0,0,0,0,-112
0,2234402.00,8388589.00,8921912.00,99.00,484.00,-3.70,20.15,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2234604.00,8388415.00,8922089.00,99.00,481.00,-3.74,20.15,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,2234806.00,8388422.00,8922258.00,99.00,486.00,-3.73,20.16,-0.04,5.17,0,0,0,0,0,0,0,0,-107
0,2235009.00,8388622.00,8922200.00,99.00,485.00,-3.69,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2235211.00,8388598.00,8921863.00,99.00,485.00,-3.69,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2235413.00,8388620.00,8922218.00,100.00,485.00,-3.69,20.16,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2235616.00,8388600.00,8922272.00,100.00,486.00,-3.69,20.16,-0.03,5.17,0,0,0,0,0,0,0,0,-128
0,2235818.00,8388606.00,8922095.00,100.00,485.00,-3.69,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-112
0,2236628.00,8388601.00,8922012.00,99.00,485.00,-3.69,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2236830.00,8388416.00,8921774.00,99.00,484.00,-3.74,20.14,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2237235.00,8388655.00,8922007.00,99.00,485.00,-3.68,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2237437.00,8388571.00,8921903.00,99.00,485.00,-3.70,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2237639.00,8388608.00,8922013.00,99.00,485.00,-3.69,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2237842.00,8388599.00,8922071.00,100.00,485.00,-3.69,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2238246.00,8388391.00,8922078.00,100.00,485.00,-3.74,20.15,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2238449.00,8388581.00,8922160.00,99.00,485.00,-3.70,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2238651.00,8388616.00,8922160.00,99.00,486.00,-3.69,20.16,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2238853.00,8388588.00,8922431.00,99.00,485.00,-3.70,20.17,-0.04,5.16,0,0,0,0,0,0,0,0,-110
0,2239056.00,8388617.00,8922417.00,99.00,485.00,-3.69,20.17,-0.04,5.16,0,0,0,0,0,0,0,0,-110
0,2239258.00,8388609.00,8922141.00,99.00,485.00,-3.69,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2239460.00,8388371.00,8922131.00,99.00,485.00,-3.75,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-129
0,2239663.00,8388494.00,8922128.00,99.00,485.00,-3.72,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2240067.00,8388606.00,8922135.00,99.00,485.00,-3.69,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2240270.00,8388575.00,8922095.00,98.00,485.00,-3.70,20.15,-0.06,5.16,0,0,0,0,0,0,0,0,-109
0,2240472.00,8388642.00,8922207.00,99.00,485.00,-3.68,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2240674.00,8388600.00,8922015.00,99.00,485.00,-3.69,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2240877.00,8388622.00,8922536.00,99.00,486.00,-3.69,20.17,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2241079.00,8388621.00,8922294.00,99.00,484.00,-3.69,20.16,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2241281.00,8388603.00,8922399.00,99.00,485.00,-3.69,20.17,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2241484.00,8388597.00,8922528.00,99.00,486.00,-3.69,20.17,-0.04,5.17,0,0,0,0,0,0,0,0,-129
0,2241686.00,8388619.00,8922491.00,99.00,485.00,-3.69,20.17,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2241888.00,8388610.00,8922257.00,99.00,485.00,-3.69,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2242091.00,8388578.00,8922671.00,99.00,485.00,-3.70,20.18,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2242293.00,8388639.00,8922205.00,99.00,485.00,-3.69,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2242495.00,8388560.00,8922434.00,100.00,486.00,-3.70,20.17,-0.03,5.17,0,0,0,0,0,0,0,0,-128
0,2242698.00,8388643.00,8922283.00,100.00,485.00,-3.68,20.16,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2242900.00,8388435.00,8922451.00,99.00,486.00,-3.73,20.17,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2243102.00,8388490.00,8922383.00,99.00,486.00,-3.72,20.17,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2243305.00,8388571.00,8922386.00,98.00,485.00,-3.70,20.17,-0.06,5.16,0,0,0,0,0,0,0,0,-106
0,2243709.00,8388584.00,8922251.00,99.00,484.00,-3.70,20.16,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2243912.00,8388584.00,8922344.00,100.00,486.00,-3.70,20.16,-0.03,5.17,0,0,0,0,0,0,0,0,-128
0,2244114.00,8388664.00,8921964.00,99.00,485.00,-3.68,20.15,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2244317.00,8388548.00,8922282.00,99.00,485.00,-3.71,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-111
0,2244519.00,8388580.00,8922303.00,99.00,485.00,-3.70,20.16,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2244721.00,8388666.00,8921709.00,99.00,486.00,-3.68,20.14,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2244924.00,8388604.00,8921552.00,99.00,485.00,-3.69,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-111
0,2245126.00,8388406.00,8921578.00,99.00,485.00,-3.74,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2245328.00,8388438.00,8921570.00,99.00,485.00,-3.73,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2245531.00,8388614.00,8921271.00,99.00,486.00,-3.69,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2245733.00,8388625.00,8921235.00,99.00,484.00,-3.69,20.12,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2245935.00,8388600.00,8921205.00,99.00,484.00,-3.69,20.12,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2246137.00,8388585.00,8921068.00,99.00,486.00,-3.70,20.11,-0.04,5.17,0,0,0,0,0,0,0,0,-129
0,2246340.00,8388613.00,8921099.00,98.00,485.00,-3.69,20.12,-0.06,5.16,0,0,0,0,0,0,0,0,-128
0,2246542.00,8388605.00,8921002.00,100.00,485.00,-3.69,20.11,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2246744.00,8388625.00,8921305.00,99.00,486.00,-3.69,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2246947.00,8388613.00,8921031.00,99.00,484.00,-3.69,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2247351.00,8388614.00,8921184.00,99.00,485.00,-3.69,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2247553.00,8388632.00,8921237.00,99.00,485.00,-3.69,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2247756.00,8388589.00,8920966.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2247958.00,8388629.00,8921100.00,99.00,486.00,-3.69,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-106
0,2248160.00,8388597.00,8921090.00,100.00,484.00,-3.69,20.11,-0.03,5.15,0,0,0,0,0,0,0,0,-110
0,2248362.00,8388602.00,8921146.00,100.00,485.00,-3.69,20.12,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2248767.00,8388465.00,8921015.00,99.00,485.00,-3.72,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2248969.00,8388391.00,8921253.00,99.00,484.00,-3.74,20.12,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2249172.00,8388597.00,8920875.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-111
0,2249374.00,8388649.00,8921182.00,99.00,485.00,-3.68,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2249576.00,8388647.00,8921043.00,99.00,486.00,-3.68,20.11,-0.04,5.17,0,0,0,0,0,0,0,0,-108
0,2249778.00,8388591.00,8921047.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-110
0,2250183.00,8388537.00,8921079.00,99.00,485.00,-3.71,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2250385.00,8388356.00,8920877.00,99.00,485.00,-3.75,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2250587.00,8388600.00,8920940.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2250790.00,8388600.00,8920955.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2250992.00,8388616.00,8920918.00,100.00,485.00,-3.69,20.11,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2251194.00,8388610.00,8920986.00,99.00,486.00,-3.69,20.11,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2251397.00,8388663.00,8920952.00,99.00,486.00,-3.68,20.11,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2251599.00,8388599.00,8921029.00,100.00,484.00,-3.69,20.11,-0.03,5.15,0,0,0,0,0,0,0,0,-108
0,2251801.00,8388621.00,8920946.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-107
0,2252004.00,8388599.00,8920979.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2252206.00,8388473.00,8921096.00,99.00,485.00,-3.72,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2252408.00,8388357.00,8920800.00,99.00,484.00,-3.75,20.10,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2252610.00,8388279.00,8920765.00,99.00,485.00,-3.77,20.10,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2253015.00,8388391.00,8920779.00,100.00,484.00,-3.74,20.10,-0.03,5.15,0,0,0,0,0,0,0,0,-128
0,2253217.00,8388531.00,8920921.00,98.00,485.00,-3.71,20.11,-0.06,5.16,0,0,0,0,0,0,0,0,-109
0,2253419.00,8388479.00,8920861.00,99.00,485.00,-3.72,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2253622.00,8388390.00,8920940.00,99.00,485.00,-3.74,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2253824.00,8388589.00,8921149.00,99.00,485.00,-3.70,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2254026.00,8388608.00,8921069.00,100.00,485.00,-3.69,20.11,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2254229.00,8388629.00,8921067.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2254431.00,8388631.00,8920936.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2254835.00,8388604.00,8920739.00,99.00,485.00,-3.69,20.10,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2255038.00,8388631.00,8921155.00,100.00,484.00,-3.69,20.12,-0.03,5.15,0,0,0,0,0,0,0,0,-128
0,2255240.00,8388587.00,8921011.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2255442.00,8388622.00,8920772.00,99.00,486.00,-3.69,20.10,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2256049.00,8388585.00,8920978.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2256251.00,8388627.00,8920903.00,99.00,484.00,-3.69,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2256454.00,8388622.00,8920869.00,99.00,484.00,-3.69,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2256656.00,8388610.00,8920977.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2256858.00,8388564.00,8920605.00,100.00,485.00,-3.70,20.10,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2257061.00,8388642.00,8920868.00,100.00,485.00,-3.68,20.11,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2257263.00,8388595.00,8920890.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2257465.00,8388654.00,8920880.00,99.00,484.00,-3.68,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2257667.00,8388592.00,8921080.00,99.00,484.00,-3.70,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2257870.00,8388634.00,8921017.00,99.00,485.00,-3.69,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2258072.00,8388616.00,8920734.00,100.00,485.00,-3.69,20.10,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2258476.00,8388657.00,8920670.00,99.00,486.00,-3.68,20.10,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2258679.00,8388627.00,8921114.00,99.00,485.00,-3.69,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-111
0,2258881.00,8388558.00,8920929.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2259083.00,8388625.00,8920881.00,100.00,485.00,-3.69,20.11,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2259286.00,8388554.00,8920940.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2259690.00,8388565.00,8920967.00,99.00,486.00,-3.70,20.11,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2259893.00,8388633.00,8920774.00,99.00,485.00,-3.69,20.10,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2260095.00,8388571.00,8921054.00,100.00,485.00,-3.70,20.11,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2260297.00,8388598.00,8921147.00,99.00,485.00,-3.69,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2260500.00,8388586.00,8920939.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2260702.00,8388554.00,8920841.00,99.00,485.00,-3.70,20.10,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2260904.00,8388362.00,8921051.00,99.00,485.00,-3.75,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-109
0,2261107.00,8388570.00,8920857.00,99.00,485.00,-3.70,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2261309.00,8388605.00,8921173.00,98.00,484.00,-3.69,20.12,-0.06,5.15,0,0,0,0,0,0,0,0,-128
0,2261511.00,8388615.00,8921003.00,99.00,486.00,-3.69,20.11,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2261714.00,8388559.00,8920711.00,99.00,485.00,-3.70,20.10,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2261916.00,8388634.00,8921268.00,99.00,485.00,-3.69,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2262119.00,8388616.00,8921195.00,99.00,486.00,-3.69,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2262321.00,8388630.00,8921143.00,99.00,486.00,-3.69,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2262523.00,8388461.00,8920964.00,99.00,484.00,-3.73,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2262726.00,8388362.00,8920919.00,98.00,485.00,-3.75,20.11,-0.06,5.16,0,0,0,0,0,0,0,0,-128
0,2263333.00,8388670.00,8921225.00,99.00,485.00,-3.68,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2263535.00,8388618.00,8921188.00,99.00,485.00,-3.69,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2263737.00,8388612.00,8920961.00,99.00,484.00,-3.69,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2263940.00,8388600.00,8921242.00,98.00,485.00,-3.69,20.12,-0.06,5.16,0,0,0,0,0,0,0,0,-128
0,2264344.00,8388606.00,8921369.00,100.00,486.00,-3.69,20.13,-0.03,5.17,0,0,0,0,0,0,0,0,-128
0,2264547.00,8388610.00,8921409.00,99.00,485.00,-3.69,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2264749.00,8388539.00,8921420.00,99.00,485.00,-3.71,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-111
0,2264951.00,8388661.00,8921693.00,100.00,485.00,-3.68,20.14,-0.03,5.16,0,0,0,0,0,0,0,0,-109
0,2265153.00,8388650.00,8921245.00,99.00,485.00,-3.68,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2265356.00,8388601.00,8921415.00,99.00,485.00,-3.69,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2265558.00,8388635.00,8921394.00,100.00,485.00,-3.69,20.13,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2265760.00,8388447.00,8921567.00,99.00,485.00,-3.73,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2265963.00,8388346.00,8921548.00,99.00,485.00,-3.75,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2266165.00,8388333.00,8921418.00,99.00,485.00,-3.75,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2266367.00,8388589.00,8921069.00,100.00,485.00,-3.70,20.11,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2266570.00,8388356.00,8921202.00,99.00,486.00,-3.75,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2266772.00,8388485.00,8921057.00,99.00,485.00,-3.72,20.11,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2266975.00,8388553.00,8921451.00,99.00,486.00,-3.70,20.13,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2267177.00,8388592.00,8921157.00,99.00,486.00,-3.70,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2267379.00,8388684.00,8921278.00,99.00,486.00,-3.68,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-110
0,2267582.00,8388609.00,8920905.00,100.00,485.00,-3.69,20.11,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2267784.00,8388597.00,8921029.00,99.00,484.00,-3.69,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-104
0,2267986.00,8388546.00,8921302.00,99.00,486.00,-3.71,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2268188.00,8388513.00,8921246.00,98.00,485.00,-3.71,20.12,-0.06,5.16,0,0,0,0,0,0,0,0,-110
0,2268391.00,8388449.00,8921352.00,99.00,486.00,-3.73,20.13,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2268593.00,8388526.00,8920930.00,98.00,486.00,-3.71,20.11,-0.06,5.17,0,0,0,0,0,0,0,0,-128
0,2268795.00,8388342.00,8921347.00,99.00,486.00,-3.75,20.12,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2268998.00,8388458.00,8921595.00,99.00,485.00,-3.73,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2269200.00,8388372.00,8920947.00,99.00,484.00,-3.75,20.11,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2269402.00,8388581.00,8921321.00,99.00,485.00,-3.70,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2269605.00,8388594.00,8921600.00,99.00,485.00,-3.70,20.14,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2269807.00,8388662.00,8921274.00,100.00,485.00,-3.68,20.12,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2270009.00,8388489.00,8921264.00,100.00,486.00,-3.72,20.12,-0.03,5.17,0,0,0,0,0,0,0,0,-128
0,2270212.00,8388310.00,8921387.00,99.00,485.00,-3.76,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2270414.00,8388382.00,8921460.00,99.00,485.00,-3.74,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2270616.00,8388488.00,8921475.00,99.00,485.00,-3.72,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-111
0,2270819.00,8388612.00,8921457.00,98.00,485.00,-3.69,20.13,-0.06,5.16,0,0,0,0,0,0,0,0,-128
0,2271021.00,8388621.00,8921503.00,99.00,486.00,-3.69,20.13,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2271223.00,8388642.00,8921553.00,99.00,485.00,-3.68,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-112
0,2271426.00,8388601.00,8921755.00,100.00,484.00,-3.69,20.14,-0.03,5.15,0,0,0,0,0,0,0,0,-109
0,2271628.00,8388566.00,8921837.00,100.00,485.00,-3.70,20.14,-0.03,5.16,0,0,0,0,0,0,0,0,-128
0,2271830.00,8388644.00,8921240.00,99.00,485.00,-3.68,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2272033.00,8388579.00,8921332.00,99.00,484.00,-3.70,20.12,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2272235.00,8388557.00,8921408.00,99.00,485.00,-3.70,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2272437.00,8388415.00,8921434.00,99.00,485.00,-3.74,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-105
0,2272639.00,8388483.00,8921369.00,99.00,485.00,-3.72,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2272842.00,8388664.00,8921621.00,100.00,486.00,-3.68,20.14,-0.03,5.17,0,0,0,0,0,0,0,0,-128
0,2273044.00,8388603.00,8921208.00,99.00,485.00,-3.69,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2273246.00,8388456.00,8921470.00,99.00,485.00,-3.73,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-108
0,2273448.00,8388394.00,8921206.00,99.00,485.00,-3.74,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2273651.00,8388331.00,8921597.00,99.00,485.00,-3.75,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2273853.00,8388499.00,8921175.00,99.00,485.00,-3.72,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2274055.00,8388649.00,8921811.00,99.00,486.00,-3.68,20.14,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2274258.00,8388641.00,8921601.00,99.00,486.00,-3.68,20.14,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2274460.00,8388573.00,8921545.00,99.00,486.00,-3.70,20.13,-0.04,5.17,0,0,0,0,0,0,0,0,-128
0,2274662.00,8388614.00,8921221.00,99.00,484.00,-3.69,20.12,-0.04,5.15,0,0,0,0,0,0,0,0,-128
0,2274864.00,8388654.00,8921263.00,99.00,485.00,-3.68,20.12,-0.04,5.16,0,0,0,0,0,0,0,0,-128
0,2275067.00,8388574.00,8921126.00,98.00,484.00,-3.70,20.12,-0.06,5.15,0,0,0,0,0,0,0,0,-128
0,2275471.00,8388349.00,8921388.00,99.00,485.00,-3.75,20.13,-0.04,5.16,0,0,0,0,0,0,0,0,-129
